sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.05,6.0,0.25,0.0,0.6,-4.0,0.6379551440477371,0.011055373100477694,0.5154743418097496,0.008079239709711108,0.4687790609896183,0.0027995827561736178
0.05,6.0,0.25,0.0,0.65,-4.0,0.6379551440477371,0.011055373100477694,0.5155463591217995,0.0067211623443368404,0.4694456048309803,0.0031802768896863915
0.05,6.0,0.25,0.0,1.0,-4.0,0.6375444009900093,0.025207905580641163,0.5186525583267212,0.006023518515672481,0.47135545685887337,0.0023247021544625045
0.05,6.0,0.25,0.0,0.6,-3.5,0.6357960402965546,0.009009809319310775,0.5146757513284683,0.0086287552799235,0.4687458910048008,0.0028165858908605164
0.05,6.0,0.25,0.0,0.65,-3.5,0.6357960402965546,0.009009809319310775,0.5179977938532829,0.007453068760397378,0.46869443356990814,0.002008840813815527
0.05,6.0,0.25,0.0,1.0,-3.5,0.6471576318144798,0.02641901744888093,0.518737904727459,0.007148607646053806,0.47054025158286095,0.003155568381885919
0.05,6.0,0.25,0.0,1.05,-3.5,0.6375444009900093,0.025207905580641163,0.5211735144257545,0.006973109563863807,0.47140269726514816,0.0033634319683127443
0.05,6.0,0.25,0.0,0.6,-3.0,0.6357960402965546,0.009009809319310775,0.5152076408267021,0.0050253152005895405,0.46738262102007866,0.00040711758625579106
0.05,6.0,0.25,0.0,0.65,-3.0,0.6357960402965546,0.009009809319310775,0.514621801674366,0.008493039107885384,0.4680721014738083,0.0015046954745564134
0.05,6.0,0.25,0.0,0.7,-3.0,0.6357960402965546,0.009009809319310775,0.5159904956817627,0.007878937365259141,0.46923333033919334,0.003157429083465533
0.05,6.0,0.25,0.0,0.75,-3.0,0.6357960402965546,0.009009809319310775,0.5194972828030586,0.007036753778071204,0.4688858687877655,0.002240681355464657
0.05,6.0,0.25,0.0,0.8,-3.0,0.6341901049017906,0.009642233336810054,0.5188267379999161,0.007271501110857756,0.4683745391666889,0.001968583532105939
0.05,6.0,0.25,0.0,0.85,-3.0,0.6330368295311928,0.011122889479303968,0.5168334618210793,0.008669119545693977,0.4689468704164028,0.0021905988939066724
0.05,6.0,0.25,0.0,0.9,-3.0,0.6359433904290199,0.009050014814154196,0.5185453593730927,0.007816703928424144,0.46929881721735,0.0029163867236550373
0.05,6.0,0.25,0.0,1.0,-3.0,0.6286681145429611,0.02687186066125338,0.5182119831442833,0.006432764865205698,0.4688488841056824,0.0033138222730789346
0.05,6.0,0.25,0.0,1.1,-3.0,0.6358046531677246,0.025765556401156495,0.5224156975746155,0.005309718014152699,0.470349058508873,0.0023380416209069967
0.05,6.0,0.25,0.0,0.6,-2.5,0.6357960402965546,0.009009809319310775,0.5140450671315193,0.005258927695800864,0.46796274930238724,0.0015170663597241368
0.05,6.0,0.25,0.0,0.65,-2.5,0.6357960402965546,0.009009809319310775,0.5145078226923943,0.006191780623759227,0.46753740310668945,0.0006380241793077417
0.05,6.0,0.25,0.0,0.7,-2.5,0.6357960402965546,0.009009809319310775,0.5134625062346458,0.006175237397515661,0.4675097241997719,0.0005748315023371921
0.05,6.0,0.25,0.0,0.75,-2.5,0.6357960402965546,0.009009809319310775,0.5150194242596626,0.00853504927139175,0.4680486172437668,0.001518242674423828
0.05,6.0,0.25,0.0,0.8,-2.5,0.6357960402965546,0.009009809319310775,0.5155922174453735,0.007989930020303508,0.4688805118203163,0.002764272127368866
0.05,6.0,0.25,0.0,0.85,-2.5,0.6357960402965546,0.009009809319310775,0.5181682705879211,0.007650785284661791,0.4697626903653145,0.003535120534567121
0.05,6.0,0.25,0.0,0.95,-2.5,0.6330368295311928,0.011122889479303968,0.5181355997920036,0.0073622223227625665,0.4693590737879276,0.0028722869762124173
0.05,6.0,0.25,0.0,0.6,-2.0,0.6357960402965546,0.009009809319310775,0.5131501406431198,0.003965596329869898,0.46794069930911064,0.0014950808248565277
