sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.05,5.0,0.25,0.0,0.6,-4.0,0.9316282942891121,0.05891500396610937,0.6618884727358818,0.0815958683370067,0.5230306461453438,0.0790318369705041
0.05,5.0,0.25,0.0,0.65,-4.0,0.9344810396432877,0.055175720622146415,0.6356455907225609,0.08421372621132965,0.4958716444671154,0.06378641958869394
0.05,5.0,0.25,0.0,0.7,-4.0,0.8955206423997879,0.0649893065295535,0.6117889992892742,0.08807610071201431,0.48524022474884987,0.06075315055057547
0.05,5.0,0.25,0.0,0.75,-4.0,0.8099165558815002,0.06498749794487689,0.5918584801256657,0.08852441013049056,0.47098683938384056,0.055965857983868786
0.05,5.0,0.25,0.0,0.8,-4.0,0.7770146951079369,0.09141079831506943,0.5815311670303345,0.08032979781572482,0.45229069888591766,0.04171526326263031
0.05,5.0,0.25,0.0,0.85,-4.0,0.7796032950282097,0.09191009582374038,0.5778988637030125,0.07717763156300704,0.45485351979732513,0.043418470078086045
0.05,5.0,0.25,0.0,0.9,-4.0,0.7759491056203842,0.08838042559334826,0.5806549675762653,0.06991361551789076,0.45836082100868225,0.040863337091762465
0.05,5.0,0.25,0.0,0.95,-4.0,0.7770713940262794,0.0842021834597338,0.5742472521960735,0.06851449960531925,0.4473273865878582,0.047707108139755386
0.05,5.0,0.25,0.0,1.0,-4.0,0.7293427586555481,0.09730831374028491,0.5727551765739918,0.07047437955032082,0.4517624117434025,0.04714496538919317
0.05,5.0,0.25,0.0,0.6,-3.5,0.9449964836239815,0.05859209384505193,0.6860298216342926,0.07545973663304543,0.5408635027706623,0.06052957509813469
0.05,5.0,0.25,0.0,0.65,-3.5,0.9279831275343895,0.0552576805573805,0.6442424654960632,0.07517343172742526,0.519989799708128,0.06944231678087215
0.05,5.0,0.25,0.0,0.7,-3.5,0.9121564775705338,0.061781920923485514,0.6248247623443604,0.07636411090484428,0.5013426169753075,0.06565279411343197
0.05,5.0,0.25,0.0,0.75,-3.5,0.8742797076702118,0.07464393019358685,0.6023262552917004,0.08460097784299397,0.4878159388899803,0.06504365010840997
0.05,5.0,0.25,0.0,0.8,-3.5,0.8159879595041275,0.07415228218865914,0.5843014307320118,0.08550730576860281,0.4759681783616543,0.06095362511362627
0.05,5.0,0.25,0.0,0.85,-3.5,0.7747108638286591,0.09452909910430451,0.5747201479971409,0.07824489116925078,0.45808637887239456,0.05419799745729444
0.05,5.0,0.25,0.0,0.9,-3.5,0.7803300097584724,0.10223438312898997,0.5815569199621677,0.07255943273680028,0.46119680628180504,0.04353760985580772
0.05,5.0,0.25,0.0,0.95,-3.5,0.7553782016038895,0.07574106046613734,0.5802671276032925,0.07376081035292642,0.464138463139534,0.041353863582088625
0.05,5.0,0.25,0.0,1.0,-3.5,0.76399827003479,0.07542433285253271,0.5766876824200153,0.07543469594164195,0.4572436884045601,0.04471690919946743
0.05,5.0,0.25,0.0,0.6,-3,0.9463958069682121,0.0315266444844791,0.7042775601148605,0.059775121511735266,0.5635849088430405,0.05101685852064823
0.05,5.0,0.25,0.0,0.65,-3,0.9251071959733963,0.05665401432484461,0.6766340658068657,0.05927843882108372,0.5425759293138981,0.05488690980383582
0.05,5.0,0.25,0.0,0.7,-3,0.9229979142546654,0.053378628810097306,0.6492250934243202,0.06838538992336281,0.522302657365799,0.05809884128942042
0.05,5.0,0.25,0.0,0.75,-3,0.913692370057106,0.06429549876481101,0.6303897872567177,0.07947891777018432,0.5041360892355442,0.06034530412449484
0.05,5.0,0.25,0.0,0.8,-3,0.8650218471884727,0.07210679327881003,0.5981308966875076,0.07885410071474683,0.4957904703915119,0.06112149862021338
0.05,5.0,0.25,0.0,0.85,-3,0.8100879266858101,0.06759309917970642,0.5868384800851345,0.07309323842243588,0.48319022357463837,0.058634670264322404
0.05,5.0,0.25,0.0,0.9,-3,0.8125657141208649,0.07524385239614348,0.58072454854846,0.07353805321892457,0.4781057983636856,0.050688278302361514
0.05,5.0,0.25,0.0,0.95,-3,0.7870727330446243,0.09801699629019889,0.5857522748410702,0.0744052525571474,0.4710899218916893,0.04481588617666703
0.05,5.0,0.25,0.0,1.0,-3,0.7795053720474243,0.07495588486313752,0.5772017948329449,0.06978213000121529,0.4674279950559139,0.04130557886204321
0.05,5.0,0.25,0.0,0.6,-2.5,0.9462901428341866,0.03686436697574048,0.7294368147850037,0.04867570929960247,0.5723647624254227,0.03760929531873279
0.05,5.0,0.25,0.0,0.65,-2.5,0.9280204996466637,0.039739168204844647,0.7046306058764458,0.0513551812185449,0.5629071705043316,0.040577944175890494
0.05,5.0,0.25,0.0,0.7,-2.5,0.9240197017788887,0.05598933460529077,0.6806490421295166,0.059736360510760346,0.5428490862250328,0.04836197829747009
0.05,5.0,0.25,0.0,0.75,-2.5,0.9157707244157791,0.061018379134831116,0.6614039987325668,0.06147656969870779,0.5339506976306438,0.05548710427433054
0.05,5.0,0.25,0.0,0.8,-2.5,0.8841676861047745,0.09222477608453962,0.6362833976745605,0.0656645694212217,0.5138088651001453,0.053515382388126725
0.05,5.0,0.25,0.0,0.85,-2.5,0.8623417764902115,0.10682858628617643,0.6215403750538826,0.07498294021353899,0.5061229579150677,0.05717410512350929
0.05,5.0,0.25,0.0,0.9,-2.5,0.7925771996378899,0.07816010007873768,0.5992299914360046,0.07681834085021999,0.5012640208005905,0.05645213749909142
0.05,5.0,0.25,0.0,0.95,-2.5,0.7990789785981178,0.07032155926480589,0.5919448100030422,0.06832123669794538,0.49691275134682655,0.051775906258175165
0.05,5.0,0.25,0.0,1.0,-2.5,0.7979837581515312,0.08930204418964369,0.5889709554612637,0.07137111679787159,0.49207958951592445,0.052675118341724995
0.05,5.0,0.25,0.0,0.6,-2,0.9477744996547699,0.02728731210171053,0.7274602577090263,0.03229752732747192,0.5719369798898697,0.030825172817650362
0.05,5.0,0.25,0.0,0.65,-2,0.9573274403810501,0.02718203478472509,0.7244271337985992,0.04535273514242438,0.5669298693537712,0.0318632293819961
0.05,5.0,0.25,0.0,0.7,-2,0.9531617164611816,0.03161843190245429,0.7134220451116562,0.04375708682789225,0.5575457289814949,0.033434218062649665
0.05,5.0,0.25,0.0,0.75,-2,0.9352477043867111,0.04283743401393162,0.6987292766571045,0.049801370346119034,0.5542046427726746,0.038564051595793694
0.05,5.0,0.25,0.0,0.8,-2,0.920194149017334,0.05971928550458021,0.6810806915163994,0.05583925847918592,0.5403403677046299,0.04039088016157179
0.05,5.0,0.25,0.0,0.85,-2,0.9091968014836311,0.05402950324211745,0.658861793577671,0.056510046873646545,0.5270984508097172,0.03783967214022551
0.05,5.0,0.25,0.0,0.9,-2,0.8672934845089912,0.09036872819283907,0.6353299021720886,0.05386964802682152,0.5173960365355015,0.04397647012308245
0.05,5.0,0.25,0.0,0.95,-2,0.8330966830253601,0.10585912358838544,0.6204219534993172,0.055116381151621985,0.5076627098023891,0.05173019412722525
0.05,5.0,0.25,0.0,1.0,-2,0.7956953719258308,0.07482061413613687,0.6160590946674347,0.0638055446969706,0.5046270079910755,0.05076518495970453
0.05,5.0,0.25,0.0,0.6,-1.5,0.9343856945633888,0.018980995065244876,0.6978324949741364,0.023512559291430715,0.512865673750639,0.028485488230540073
0.05,5.0,0.25,0.0,0.65,-1.5,0.9343856945633888,0.018980995065244876,0.7040739804506302,0.025901205223500718,0.533449474722147,0.027647086433660276
0.05,5.0,0.25,0.0,0.7,-1.5,0.943505696952343,0.02001498054386434,0.7104069665074348,0.030657505043727946,0.542372327297926,0.02925927576682787
0.05,5.0,0.25,0.0,0.75,-1.5,0.9426333829760551,0.020945999009829686,0.7177642956376076,0.03203948378999144,0.5583188124001026,0.029022691541334307
0.05,5.0,0.25,0.0,0.8,-1.5,0.9340919107198715,0.030286031442135954,0.7198323458433151,0.034594546645646346,0.5507218204438686,0.030058571630074415
0.05,5.0,0.25,0.0,0.85,-1.5,0.949838675558567,0.03321415334902165,0.7151653990149498,0.03730740440963334,0.555297277867794,0.02785950158553085
0.05,5.0,0.25,0.0,0.9,-1.5,0.9417108222842216,0.043339184570068315,0.7034439072012901,0.04347749465173456,0.5577312633395195,0.022969478972799877
0.05,5.0,0.25,0.0,0.95,-1.5,0.9221307635307312,0.041032270345347906,0.6886222809553146,0.04590223996660962,0.5480803996324539,0.02430195723954952
0.05,5.0,0.25,0.0,1.0,-1.5,0.9103667587041855,0.03966050874268697,0.6702740341424942,0.04757121961540019,0.547421969473362,0.025932083133681075
0.05,5.0,0.25,0.05,0.6,-4.0,0.9367539510130882,0.057720226346578495,0.6558350920677185,0.07985916125487214,0.5274282991886139,0.07627907908034046
0.05,5.0,0.25,0.05,0.65,-4.0,0.9210071861743927,0.056776481426038104,0.6321202516555786,0.08892201802861147,0.499876294285059,0.0652428747841326
0.05,5.0,0.25,0.05,0.7,-4.0,0.8858723491430283,0.06648674891794293,0.6084633879363537,0.09311188447365883,0.48542705550789833,0.056974489857276545
0.05,5.0,0.25,0.05,0.75,-4.0,0.8550205007195473,0.05855596534885925,0.5907568223774433,0.08951869205614797,0.4735380746424198,0.06073851827338374
0.05,5.0,0.25,0.05,0.8,-4.0,0.7883522063493729,0.09868737861071122,0.5789863653481007,0.08063479361397365,0.45527615398168564,0.04527505534262161
