sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.05,5.0,0.25,0.0,0.6,-4.0,0.9201490581035614,0.04369690400221418,0.6561842858791351,0.04566575047953518,0.5271461196243763,0.030089594019342778
0.05,5.0,0.25,0.0,0.65,-4.0,0.8831149786710739,0.06687975141049379,0.6255153939127922,0.027023262450991962,0.5113787464797497,0.03207847700552232
0.05,5.0,0.25,0.0,0.7,-4.0,0.8373642042279243,0.0536157361411928,0.6025298312306404,0.04241373524299806,0.5027457885444164,0.04535296520314507
0.05,5.0,0.25,0.0,0.75,-4.0,0.8133246377110481,0.039508846991492506,0.5758810713887215,0.03948127856336962,0.486575111746788,0.049749671327216555
0.05,5.0,0.25,0.0,0.8,-4.0,0.811400905251503,0.027807475650605085,0.5610401220619678,0.04267794786919935,0.47368108481168747,0.05443461851513276
0.05,5.0,0.25,0.0,0.85,-4.0,0.7785570323467255,0.05317984554603729,0.5612862296402454,0.041812988545912345,0.47095075622200966,0.05237381544691382
0.05,5.0,0.25,0.0,0.9,-4.0,0.7873974293470383,0.05149160634347587,0.5547303445637226,0.04075060152117504,0.4568519815802574,0.06660953327698058
0.05,5.0,0.25,0.0,0.95,-4.0,0.7371214404702187,0.08183721530264532,0.5492155626416206,0.03464601418102528,0.4602884203195572,0.05768010406919206
0.05,5.0,0.25,0.0,1.0,-4.0,0.7335033342242241,0.0857335011961201,0.548620268702507,0.059303813858535226,0.45316043123602867,0.06863918932661008
0.05,5.0,0.25,0.0,0.6,-3.5,0.9291981980204582,0.04131791380709321,0.6743289455771446,0.04385227155207301,0.5350343361496925,0.040099914228918954
0.05,5.0,0.25,0.0,0.65,-3.5,0.8888629749417305,0.07143837588339066,0.6603822186589241,0.04656142766793307,0.5278535075485706,0.0376392942554392
0.05,5.0,0.25,0.0,0.7,-3.5,0.8815185278654099,0.06892486613153014,0.6392456591129303,0.039524150571922434,0.5136761479079723,0.03497697455844769
0.05,5.0,0.25,0.0,0.75,-3.5,0.8433093354105949,0.04658970995178023,0.6010416224598885,0.03963672408944119,0.4920164495706558,0.04551273363586465
0.05,5.0,0.25,0.0,0.8,-3.5,0.8309732377529144,0.0410271648928138,0.5772958546876907,0.04990378152544907,0.4924635589122772,0.03894382228646351
0.05,5.0,0.25,0.0,0.85,-3.5,0.8291384130716324,0.040991423786761745,0.5606484189629555,0.03981762354272043,0.47326362133026123,0.04971724981793295
0.05,5.0,0.25,0.0,0.9,-3.5,0.7669734060764313,0.0625674983801244,0.5532485581934452,0.04043906791197051,0.4622289016842842,0.05886309243287329
0.05,5.0,0.25,0.0,0.95,-3.5,0.7598570212721825,0.06528589003076869,0.5439700670540333,0.03705008267813066,0.45718441903591156,0.059610697032844565
0.05,5.0,0.25,0.0,1.0,-3.5,0.7417948246002197,0.07284110839036823,0.5421584509313107,0.04393897793367996,0.4451936408877373,0.0629206793239193
0.05,5.0,0.25,0.0,0.6,-3,0.9425612315535545,0.023053397378389122,0.7012908160686493,0.02665296756995894,0.5602502748370171,0.0418639823568609
0.05,5.0,0.25,0.0,0.65,-3,0.9269536286592484,0.03882080991019796,0.6772332340478897,0.03404656631836395,0.5505143627524376,0.03000088295903634
0.05,5.0,0.25,0.0,0.7,-3,0.8878437802195549,0.07181531091383678,0.6569586768746376,0.04228932442428402,0.5315605290234089,0.025405742925704054
0.05,5.0,0.25,0.0,0.75,-3,0.8773837313055992,0.06795218237166402,0.6386774331331253,0.05652200559942251,0.5137044861912727,0.03742151749931787
0.05,5.0,0.25,0.0,0.8,-3,0.8569751754403114,0.060901486601600614,0.6015067845582962,0.05137835636022911,0.4940471276640892,0.04088191553874206
0.05,5.0,0.25,0.0,0.85,-3,0.8413984999060631,0.05598295123586145,0.580863706767559,0.044997282513573045,0.48830944299697876,0.039970251260233285
0.05,5.0,0.25,0.0,0.9,-3,0.8217849358916283,0.03491647462355562,0.5648450702428818,0.03834269419675106,0.47124582901597023,0.057989087876451344
0.05,5.0,0.25,0.0,0.95,-3,0.7932691276073456,0.06592481127445493,0.5593560598790646,0.041134665734592166,0.45541273057460785,0.0633060451941087
0.05,5.0,0.25,0.0,1.0,-3,0.7890866547822952,0.0630390922917314,0.5419767647981644,0.03606232207953269,0.4509364776313305,0.06192431300720904
0.05,5.0,0.25,0.0,0.6,-2.5,0.9643201380968094,0.02500966949007178,0.7191352546215057,0.02832258879938286,0.5812579914927483,0.02821043325038104
0.05,5.0,0.25,0.0,0.65,-2.5,0.9567849934101105,0.026283069280320204,0.7059435918927193,0.029293395873146142,0.565205842256546,0.03324143007525551
0.05,5.0,0.25,0.0,0.7,-2.5,0.9298591986298561,0.03925621160753292,0.6750518009066582,0.03142401197638649,0.5501535832881927,0.03403037908787679
0.05,5.0,0.25,0.0,0.75,-2.5,0.9011153280735016,0.05563362171764283,0.6666159778833389,0.037748780196869794,0.5423311032354832,0.034562064615124725
0.05,5.0,0.25,0.0,0.8,-2.5,0.8794543519616127,0.06729430678791229,0.6515585631132126,0.04426318455894731,0.5285944007337093,0.033478423655286464
0.05,5.0,0.25,0.0,0.85,-2.5,0.8729938119649887,0.06985810782491554,0.6234834343194962,0.044629289977449096,0.5055225044488907,0.04425142753625155
0.05,5.0,0.25,0.0,0.9,-2.5,0.8540038913488388,0.072973660818726,0.5959159657359123,0.05152450373495135,0.49641280993819237,0.041714205286148255
0.05,5.0,0.25,0.0,0.95,-2.5,0.8240423947572708,0.03955148265976776,0.5769814476370811,0.0413854284187693,0.4846745766699314,0.04604227697700174
0.05,5.0,0.25,0.0,1.0,-2.5,0.8283884972333908,0.03603259371091485,0.565357893705368,0.028197858699939706,0.46879767999053,0.059292110214081616
0.05,5.0,0.25,0.0,0.6,-2,0.9554977640509605,0.02936857021442529,0.7298942357301712,0.02336577673764409,0.5642265975475311,0.021991415495224584
0.05,5.0,0.25,0.0,0.65,-2,0.9536242932081223,0.026724437122832453,0.7236630544066429,0.026134610732772696,0.5667739585042,0.022359601142471344
0.05,5.0,0.25,0.0,0.7,-2,0.9544734209775925,0.030279895962577692,0.7059667780995369,0.02590603337816807,0.5668293610215187,0.020297700875883635
0.05,5.0,0.25,0.0,0.75,-2,0.942894957959652,0.02537097014907433,0.6948882639408112,0.03652964320029514,0.5518196150660515,0.02349954105036416
0.05,5.0,0.25,0.0,0.8,-2,0.9108486548066139,0.04257542343621377,0.6762926205992699,0.03111708395475584,0.5445099547505379,0.028129025016779226
0.05,5.0,0.25,0.0,0.85,-2,0.9017286598682404,0.044192607046069234,0.6585757434368134,0.03969280774182791,0.5380661748349667,0.027060998244630607
0.05,5.0,0.25,0.0,0.9,-2,0.8902030289173126,0.0603178311194743,0.6504517495632172,0.0470121699608303,0.5318388491868973,0.03653518328876845
