sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.05,5.0,0.25,0.0,0.6,-4.0,0.9110831692814827,0.06294257807032717,0.6503821760416031,0.07835011843173531,0.4970364570617676,0.05462703683776088
0.05,5.0,0.25,0.0,0.65,-4.0,0.8574892804026604,0.09961787569765489,0.6440685167908669,0.06846972615679209,0.48424292355775833,0.04008512183427573
0.05,5.0,0.25,0.0,0.7,-4.0,0.8487274646759033,0.09312133586863192,0.6198447048664093,0.07211350382474167,0.4674447476863861,0.03745107124291533
0.05,5.0,0.25,0.0,0.75,-4.0,0.8244044631719589,0.09184793997484039,0.6003857851028442,0.059128177300291795,0.4791855588555336,0.06121419207277659
0.05,5.0,0.25,0.0,0.8,-4.0,0.8320684507489204,0.06538261095420071,0.5777983628213406,0.05176608860879797,0.4783390164375305,0.07286018970428411
0.05,5.0,0.25,0.0,0.85,-4.0,0.801000140607357,0.06485321528012333,0.5817862749099731,0.0747797223048512,0.462802279740572,0.06937488692026086
0.05,5.0,0.25,0.0,0.9,-4.0,0.7594717741012573,0.07803237933804708,0.580219455063343,0.07568794768825861,0.48074980825185776,0.1054980555886386
0.05,5.0,0.25,0.0,0.95,-4.0,0.7289523556828499,0.07775036675491599,0.5774401649832726,0.07601133678374734,0.4799097068607807,0.10650956037121538
0.05,5.0,0.25,0.0,1.0,-4.0,0.7197911143302917,0.0412890964915709,0.5820169150829315,0.08439534985034124,0.4702755883336067,0.11436884654543632
0.05,5.0,0.25,0.0,0.6,-3.5,0.94820486754179,0.021509548565770392,0.6648855358362198,0.05856909152600404,0.5275777727365494,0.05215626885965406
0.05,5.0,0.25,0.0,0.65,-3.5,0.9183181002736092,0.053197182000834856,0.6472807452082634,0.07319436183529801,0.4995979927480221,0.054962823879208034
0.05,5.0,0.25,0.0,0.7,-3.5,0.8528751581907272,0.09363236314433206,0.6341496556997299,0.06977253723691264,0.4858638606965542,0.0408585156861232
0.05,5.0,0.25,0.0,0.75,-3.5,0.836520217359066,0.10848013755990482,0.6205688565969467,0.061366630906857074,0.47710463032126427,0.03634046662633308
0.05,5.0,0.25,0.0,0.8,-3.5,0.8171463310718536,0.05511661062971205,0.5839084424078465,0.04848079861191259,0.4692563824355602,0.05507191917758728
0.05,5.0,0.25,0.0,0.85,-3.5,0.8374208882451057,0.053609534084839455,0.5764222480356693,0.051372570174106146,0.4669499658048153,0.060145633294900004
0.05,5.0,0.25,0.0,0.9,-3.5,0.7993946596980095,0.06987082796078004,0.5847987830638885,0.07659803584508573,0.46758390590548515,0.06904713385853
0.05,5.0,0.25,0.0,0.95,-3.5,0.7837535589933395,0.07200456516755252,0.5720310285687447,0.0783607415790829,0.48085159808397293,0.10763439451663373
