sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.05,5.0,0.25,0.0,0.6,-4.0,0.9646925255656242,0.021364105766263842,0.7739454954862595,0.018266927056900025,0.5942525193095207,0.03732994187438661
0.05,5.0,0.25,0.0,0.65,-4.0,0.9694805964827538,0.020742867477020477,0.7715939804911613,0.018754479593393533,0.6009475588798523,0.03732660947836638
0.05,5.0,0.25,0.0,0.7,-4.0,0.9657671377062798,0.02313087548600007,0.7731427624821663,0.015610163702438139,0.6032295003533363,0.03602831441805564
0.05,5.0,0.25,0.0,0.75,-4.0,0.9589174687862396,0.02490854924341891,0.7704691216349602,0.018726921303007456,0.6069751679897308,0.029863508700526845
0.05,5.0,0.25,0.0,0.8,-4.0,0.9604894369840622,0.023297266520812352,0.7739158645272255,0.011927982249877588,0.6038015857338905,0.027335243049258152
0.05,5.0,0.25,0.0,0.85,-4.0,0.9604894369840622,0.023297266520812352,0.7765585780143738,0.0059987485903186975,0.6099644899368286,0.023031860574960778
0.05,5.0,0.25,0.0,0.9,-4.0,0.9603219330310822,0.023439122512570815,0.7746438682079315,0.005661646462802625,0.619066447019577,0.017769907725709203
0.05,5.0,0.25,0.0,0.95,-4.0,0.959849052131176,0.023000652678781895,0.7718684375286102,0.009325916190660852,0.6167407110333443,0.019691119217056574
0.05,5.0,0.25,0.0,1.0,-4.0,0.956359788775444,0.02119329154872478,0.7652648612856865,0.01341936543465308,0.6194182187318802,0.018401815128545492
0.05,5.0,0.25,0.0,0.6,-3.5,0.9694522470235825,0.022014167477800765,0.7701225131750107,0.02299693660327738,0.5910570397973061,0.03512450379891066
0.05,5.0,0.25,0.0,0.65,-3.5,0.9694522470235825,0.022014167477800765,0.7704639658331871,0.021004289213001022,0.5900404006242752,0.03565038681156884
0.05,5.0,0.25,0.0,0.7,-3.5,0.9699534773826599,0.021012373615507143,0.7717408686876297,0.01889340925607672,0.5905583798885345,0.036347226787070246
0.05,5.0,0.25,0.0,0.75,-3.5,0.9699534773826599,0.021012373615507143,0.7744054868817329,0.01836199119316522,0.594662256538868,0.037535442225726634
0.05,5.0,0.25,0.0,0.8,-3.5,0.9699534773826599,0.021012373615507143,0.774348795413971,0.01689460873062332,0.6034536957740784,0.03035610487109788
0.05,5.0,0.25,0.0,0.85,-3.5,0.9585489556193352,0.025370262884833298,0.7698467746376991,0.018435969719971426,0.6012542247772217,0.03256859811003676
0.05,5.0,0.25,0.0,0.9,-3.5,0.9599534198641777,0.023950824719127548,0.7695285156369209,0.018406088149300785,0.6049251705408096,0.03072303608928676
0.05,5.0,0.25,0.0,0.95,-3.5,0.9673391059041023,0.020876524597330484,0.7696985974907875,0.014082737283758135,0.6118018925189972,0.02549196299533179
0.05,5.0,0.25,0.0,1.0,-3.5,0.9673391059041023,0.020876524597330484,0.76809311658144,0.012954812313367772,0.6095057874917984,0.022815559206025324
0.05,5.0,0.25,0.0,0.6,-3,0.95975112169981,0.026302452600807578,0.7627149298787117,0.03377259966628136,0.5797092095017433,0.031765414751584384
0.05,5.0,0.25,0.0,0.65,-3,0.9675465524196625,0.02495008358479499,0.7627162039279938,0.034325741050878496,0.58258256316185,0.03154202368403747
0.05,5.0,0.25,0.0,0.7,-3,0.9675465524196625,0.02495008358479499,0.7721042260527611,0.02344790831683963,0.5864467769861221,0.03302928733918646
0.05,5.0,0.25,0.0,0.75,-3,0.9675465524196625,0.02495008358479499,0.7694975882768631,0.0233879893656123,0.5895404666662216,0.03364902129101196
0.05,5.0,0.25,0.0,0.8,-3,0.9676792696118355,0.024723612708676453,0.7700284495949745,0.0214230853645418,0.5908006280660629,0.035207889788426
0.05,5.0,0.25,0.0,0.85,-3,0.9695849642157555,0.021745530284338645,0.7695285081863403,0.020147610531693276,0.5934484973549843,0.03451566981527515
0.05,5.0,0.25,0.0,0.9,-3,0.9695849642157555,0.021745530284338645,0.7722395211458206,0.016125687105568175,0.5930348858237267,0.034112947441055426
0.05,5.0,0.25,0.0,0.95,-3,0.9695849642157555,0.021745530284338645,0.7725912779569626,0.01906278089087992,0.5965099707245827,0.0306325647842191
0.05,5.0,0.25,0.0,1.0,-3,0.9627352952957153,0.024709678411063894,0.7715488821268082,0.018651381250262947,0.5983112901449203,0.029269572400289476
0.05,5.0,0.25,0.0,0.6,-2.5,0.95975112169981,0.026302452600807578,0.753875806927681,0.0388958194028077,0.5590751729905605,0.03738468837198869
0.05,5.0,0.25,0.0,0.65,-2.5,0.95975112169981,0.026302452600807578,0.7561126351356506,0.03682228525315914,0.5618557520210743,0.03884203086300743
0.05,5.0,0.25,0.0,0.7,-2.5,0.95975112169981,0.026302452600807578,0.7571060806512833,0.03513411197931138,0.5664273574948311,0.03974113406108135
0.05,5.0,0.25,0.0,0.75,-2.5,0.9602240025997162,0.02668846327887954,0.7572465315461159,0.034682829455659724,0.568119153380394,0.039554660603161484
0.05,5.0,0.25,0.0,0.8,-2.5,0.9602240025997162,0.02668846327887954,0.76163000613451,0.033145708950806305,0.5716109946370125,0.041914150096558675
0.05,5.0,0.25,0.0,0.85,-2.5,0.9602240025997162,0.02668846327887954,0.7606288343667984,0.03239452759668884,0.5777494013309479,0.035488269182320016
0.05,5.0,0.25,0.0,0.9,-2.5,0.9616812914609909,0.027670348099227644,0.7646141722798347,0.02563297938414599,0.5813481882214546,0.03203530677371981
0.05,5.0,0.25,0.0,0.95,-2.5,0.9606968834996223,0.027060707656443164,0.7661204189062119,0.023907227832955985,0.5841274783015251,0.031236868748376542
0.05,5.0,0.25,0.0,1.0,-2.5,0.9608296006917953,0.02688587716628598,0.7685415223240852,0.020573153122353346,0.5836120694875717,0.027049190449558967
0.05,5.0,0.25,0.0,0.6,-2,0.9602652341127396,0.026639579913276503,0.7472812682390213,0.04579944642529196,0.550391960889101,0.040544022855030545
0.05,5.0,0.25,0.0,0.65,-2,0.9545996934175491,0.028701469851821863,0.7528166621923447,0.04138518068042685,0.5508132986724377,0.04050795375355942
0.05,5.0,0.25,0.0,0.7,-2,0.9613449946045876,0.027444979243173226,0.7532753720879555,0.04152985774396657,0.5508571229875088,0.04397169034163216
0.05,5.0,0.25,0.0,0.75,-2,0.9613449946045876,0.027444979243173226,0.7518876567482948,0.04209867377486013,0.5504886023700237,0.04379336615051062
0.05,5.0,0.25,0.0,0.8,-2,0.9555647820234299,0.026455916461797225,0.7517691105604172,0.04105326756892202,0.5521005131304264,0.04370029875566121
0.05,5.0,0.25,0.0,0.85,-2,0.9555647820234299,0.026455916461797225,0.7532148063182831,0.041136565829356354,0.5580379217863083,0.038478199603004276
0.05,5.0,0.25,0.0,0.9,-2,0.9555647820234299,0.026455916461797225,0.7534892559051514,0.03901737489073434,0.560327585786581,0.03903074452631201
0.05,5.0,0.25,0.0,0.95,-2,0.956037662923336,0.026913376884941897,0.7572774514555931,0.032689077966062303,0.5605221576988697,0.03879780119906666
0.05,5.0,0.25,0.0,1.0,-2,0.956037662923336,0.026913376884941897,0.7593661099672318,0.03292370788853237,0.562603086233139,0.038837935712117244
0.05,5.0,0.25,0.0,0.6,-1.5,0.9530187025666237,0.0281474301935854,0.7447893097996712,0.04630769899928516,0.5415683090686798,0.0456418641732626
0.05,5.0,0.25,0.0,0.65,-1.5,0.9530187025666237,0.0281474301935854,0.7450457140803337,0.046351214209896276,0.542159728705883,0.04507860529738138
0.05,5.0,0.25,0.0,0.7,-1.5,0.9530187025666237,0.0281474301935854,0.7449928894639015,0.04591346394538964,0.5406508967280388,0.04318299092416357
0.05,5.0,0.25,0.0,0.75,-1.5,0.9586842432618141,0.02638342299272125,0.7452982664108276,0.04577742050385221,0.5425591692328453,0.04385290262316228
0.05,5.0,0.25,0.0,0.8,-1.5,0.9586842432618141,0.02638342299272125,0.7460533231496811,0.04585681478656381,0.5427717715501785,0.043604074480943125
0.05,5.0,0.25,0.0,0.85,-1.5,0.9586842432618141,0.02638342299272125,0.747877836227417,0.04649723710175871,0.5427292436361313,0.04362657376854641
0.05,5.0,0.25,0.0,0.9,-1.5,0.9586842432618141,0.02638342299272125,0.7475673109292984,0.04633729051208273,0.542917363345623,0.04370512503053298
0.05,5.0,0.25,0.0,0.95,-1.5,0.9594934210181236,0.0254438225481705,0.7478713989257812,0.04647786599296283,0.5439030677080154,0.04353132260385357
