sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.001,1.0,0.25,0.5,0.75,-4.0,0.9632980823516846,0.006156527896776401,0.9303057938814163,0.0027561632248494696,0.9092637971043587,0.0016547523374955656
0.001,1.0,0.25,0.5,0.8,-4.0,0.9644881710410118,0.006375393843512581,0.929123230278492,0.002566647766068763,0.9092922434210777,0.001620355902634033
0.001,1.0,0.25,0.5,0.85,-4.0,0.9631664976477623,0.005326165173282345,0.9295532330870628,0.002716458429254505,0.909517414867878,0.0017027300199539527
0.001,1.0,0.25,0.5,0.85,-3.5,0.9661927819252014,0.0044300323593697835,0.9309447258710861,0.0021391031015918116,0.9102483242750168,0.0021634761022893876
0.001,1.0,0.25,0.5,0.75,-1.5,0.9663166552782059,0.005773161701851993,0.9335245192050934,0.002532969231532457,0.912754699587822,0.0020862289209010055
0.001,1.0,0.25,0.5,0.8,-1.5,0.9683873876929283,0.00451473918841208,0.9335780888795853,0.0022145149516119675,0.9127455651760101,0.0020359117178548017
