sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.05,5.0,0.25,0.0,0.6,-4.0,0.9539657533168793,0.02302481869495169,0.7602925449609756,0.019052588684071843,0.578228734433651,0.02302714712350345
0.05,5.0,0.25,0.0,0.65,-4.0,0.9539657533168793,0.02302481869495169,0.7571962773799896,0.024369462144973764,0.5757664069533348,0.023021791265780973
0.05,5.0,0.25,0.0,0.7,-4.0,0.9524594992399216,0.02522423984590221,0.7535459622740746,0.02558679989322122,0.5762586072087288,0.02420834857467573
0.05,5.0,0.25,0.0,0.75,-4.0,0.9582152292132378,0.023422407116848017,0.7492784485220909,0.02845919941221827,0.58326805382967,0.021373226631073772
0.05,5.0,0.25,0.0,0.8,-4.0,0.9582152292132378,0.023422407116848017,0.7556629627943039,0.01812329944152992,0.5854456052184105,0.02428293679308065
0.05,5.0,0.25,0.0,0.85,-4.0,0.9522559121251106,0.024815097211300558,0.752026803791523,0.01677673615973029,0.5888446643948555,0.020669366356086332
0.05,5.0,0.25,0.0,0.9,-4.0,0.9513835981488228,0.02586871368924781,0.74923075735569,0.016576919706215658,0.588804729282856,0.022343883589796804
0.05,5.0,0.25,0.0,0.95,-4.0,0.9467810690402985,0.023370706128716095,0.7445315942168236,0.014511126371401615,0.5872752889990807,0.01870692167845771
0.05,5.0,0.25,0.0,1.0,-4.0,0.9410253390669823,0.02241024651263047,0.7446424067020416,0.01613288809139682,0.5840978473424911,0.017271203120379337
0.05,5.0,0.25,0.0,0.6,-3.5,0.9539657533168793,0.02302481869495169,0.7679243311285973,0.014296680032569694,0.5803457200527191,0.023645176574027753
0.05,5.0,0.25,0.0,0.65,-3.5,0.9582809433341026,0.024183866656982904,0.7665056884288788,0.015940925842440713,0.5760601684451103,0.024885854897105698
0.05,5.0,0.25,0.0,0.7,-3.5,0.9582809433341026,0.024183866656982904,0.7594524398446083,0.024171583444183086,0.5723080635070801,0.02443749958695677
0.05,5.0,0.25,0.0,0.75,-3.5,0.9548960477113724,0.028062950935276908,0.7626092657446861,0.017164891422912363,0.5721379891037941,0.022712396230588603
0.05,5.0,0.25,0.0,0.8,-3.5,0.9598091021180153,0.02479744065071737,0.7586110532283783,0.01981902974489421,0.575118288397789,0.022706393290079497
0.05,5.0,0.25,0.0,0.85,-3.5,0.9598091021180153,0.02479744065071737,0.7562298998236656,0.018830945379571667,0.5770871117711067,0.02118271298300567
0.05,5.0,0.25,0.0,0.9,-3.5,0.9598091021180153,0.02479744065071737,0.756550744175911,0.016064186700355282,0.5808456540107727,0.022370552054451254
0.05,5.0,0.25,0.0,0.95,-3.5,0.9659011363983154,0.021140761390095155,0.7504638507962227,0.014643404388149645,0.580555759370327,0.021236709856257998
0.05,5.0,0.25,0.0,1.0,-3.5,0.9601454064249992,0.02496118838364315,0.7523631006479263,0.01558709250480597,0.5854121148586273,0.021907595932585518
0.05,5.0,0.25,0.0,0.6,-3,0.9588182419538498,0.025972199963596728,0.7673599645495415,0.011995609463559691,0.5792144238948822,0.023050608046011306
