sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.05,5.0,0.25,0.0,0.6,-4.0,0.9507599547505379,0.02755011200297386,0.7487900927662849,0.02611523694291665,0.5726044103503227,0.02271132482061295
0.05,5.0,0.25,0.0,0.65,-4.0,0.9565762504935265,0.026318609190953506,0.7527715638279915,0.01942688908961381,0.5755744054913521,0.02414112711466967
0.05,5.0,0.25,0.0,0.7,-4.0,0.9565762504935265,0.026318609190953506,0.7523180171847343,0.0165165355802017,0.5767121538519859,0.025375790315812573
0.05,5.0,0.25,0.0,0.75,-4.0,0.9527146145701408,0.028366315971364724,0.7471343651413918,0.011609771359502051,0.5782055258750916,0.02676630450333854
0.05,5.0,0.25,0.0,0.8,-4.0,0.9528563544154167,0.026908830211946275,0.740675114095211,0.018396935674612293,0.5835747122764587,0.028690830168177556
0.05,5.0,0.25,0.0,0.85,-4.0,0.9516245424747467,0.02567478283159434,0.7435626536607742,0.009391858207965452,0.5792002528905869,0.036744055831752845
0.05,5.0,0.25,0.0,0.9,-4.0,0.9516245424747467,0.02567478283159434,0.7433551996946335,0.01025224002755174,0.5816883444786072,0.029766894620433047
0.05,5.0,0.25,0.0,0.95,-4.0,0.9431861639022827,0.02526219395382936,0.7402177006006241,0.016113016879928267,0.5789670348167419,0.03459572792787472
0.05,5.0,0.25,0.0,1.0,-4.0,0.9395989701151848,0.023182399386454697,0.7370428293943405,0.016400412182837276,0.5796215832233429,0.034277489573986124
0.05,5.0,0.25,0.0,0.6,-3.5,0.9483130946755409,0.028673676189524884,0.7464643493294716,0.025518429676891358,0.5673666521906853,0.02557575602833791
0.05,5.0,0.25,0.0,0.65,-3.5,0.9542492181062698,0.02963041814891724,0.7503440231084824,0.03162290832889406,0.5676192119717598,0.02914656935688204
0.05,5.0,0.25,0.0,0.7,-3.5,0.9542492181062698,0.02963041814891724,0.7522832229733467,0.03192286057833067,0.5686538740992546,0.025584122290919085
0.05,5.0,0.25,0.0,0.75,-3.5,0.9542492181062698,0.02963041814891724,0.749299056828022,0.02590816461705203,0.5719279572367668,0.02326403106852996
0.05,5.0,0.25,0.0,0.8,-3.5,0.9470890164375305,0.025309943361652446,0.7530537396669388,0.016715385037557973,0.571225717663765,0.02433788411093935
0.05,5.0,0.25,0.0,0.85,-3.5,0.9470890164375305,0.025309943361652446,0.7545393705368042,0.016080351939784986,0.5747948661446571,0.02359592193129672
0.05,5.0,0.25,0.0,0.9,-3.5,0.9543626084923744,0.024755839569847966,0.7390851005911827,0.01555708806828482,0.5741312950849533,0.023821908251347015
0.05,5.0,0.25,0.0,0.95,-3.5,0.9456381723284721,0.02542269089052144,0.7383545264601707,0.01446383986438666,0.5773873403668404,0.025365158923191432
0.05,5.0,0.25,0.0,1.0,-3.5,0.9428176507353783,0.025491144949373407,0.7397589981555939,0.010140223911354313,0.5788845792412758,0.028266994536820054
0.05,5.0,0.25,0.0,0.6,-3,0.9611491411924362,0.028523844229133347,0.7499445900321007,0.026070456434656705,0.5602361112833023,0.028229254118107047
0.05,5.0,0.25,0.0,0.65,-3,0.9534632340073586,0.029021375990976976,0.7473920658230782,0.025681369988772088,0.5629239231348038,0.02864444017645038
0.05,5.0,0.25,0.0,0.7,-3,0.9473711997270584,0.029303195723352334,0.7483494207262993,0.025320061912675076,0.564971350133419,0.030233340335637925
0.05,5.0,0.25,0.0,0.75,-3,0.9542492181062698,0.02963041814891724,0.7520216479897499,0.027651978095587372,0.5665149688720703,0.031247824112703073
0.05,5.0,0.25,0.0,0.8,-3,0.9544399157166481,0.02626185036403902,0.7512897849082947,0.029610443843215418,0.5670935064554214,0.031220295349067295
0.05,5.0,0.25,0.0,0.85,-3,0.9544399157166481,0.02626185036403902,0.7475750371813774,0.02816953580265715,0.5675779804587364,0.025358685817127555
0.05,5.0,0.25,0.0,0.9,-3,0.9470890164375305,0.025309943361652446,0.7468367293477058,0.023780951895933697,0.5698122456669807,0.025139323674421236
0.05,5.0,0.25,0.0,0.95,-3,0.9470890164375305,0.025309943361652446,0.7510746046900749,0.01840980843266999,0.5733195319771767,0.02361550890748087
0.05,5.0,0.25,0.0,1.0,-3,0.9415768086910248,0.022463765522277575,0.7450057715177536,0.013722140952196373,0.5720722675323486,0.023538393184583596
0.05,5.0,0.25,0.0,0.6,-2.5,0.9402651190757751,0.023184338825303095,0.7484860122203827,0.026351813053308522,0.5560304298996925,0.034852213280632524
0.05,5.0,0.25,0.0,0.65,-2.5,0.9482216089963913,0.0285250602768013,0.7513709664344788,0.02705281227689078,0.5552753806114197,0.03345926651439749
0.05,5.0,0.25,0.0,0.7,-2.5,0.9537982419133186,0.02937951360151421,0.7511416077613831,0.027661491997272403,0.5573614537715912,0.027126962586911222
0.05,5.0,0.25,0.0,0.75,-2.5,0.9611491411924362,0.028523844229133347,0.7518799230456352,0.028756646917294813,0.5584231987595558,0.03044387812361591
0.05,5.0,0.25,0.0,0.8,-2.5,0.9552478045225143,0.027112862350307687,0.7482179999351501,0.027995468571899527,0.5593277141451836,0.03265838136816484
0.05,5.0,0.25,0.0,0.85,-2.5,0.9552478045225143,0.027112862350307687,0.7476948648691177,0.028017971836228964,0.5603778436779976,0.029336519777933015
0.05,5.0,0.25,0.0,0.9,-2.5,0.9621258229017258,0.025417333451946925,0.7485800608992577,0.026706029981830744,0.5584373697638512,0.030091814691341312
0.05,5.0,0.25,0.0,0.95,-2.5,0.9621258229017258,0.025417333451946925,0.7470415905117989,0.02524670832598332,0.5600235089659691,0.02457294328326125
0.05,5.0,0.25,0.0,1.0,-2.5,0.9470890164375305,0.025309943361652446,0.7458871006965637,0.025220572872177032,0.5583110749721527,0.026934565757721605
0.05,5.0,0.25,0.0,0.6,-2,0.9402651190757751,0.023184338825303095,0.7446359694004059,0.022096444846274287,0.5592529773712158,0.028806643860542554
0.05,5.0,0.25,0.0,0.65,-2,0.9402651190757751,0.023184338825303095,0.7449529394507408,0.022408313168150507,0.5591086596250534,0.026038053945164102
0.05,5.0,0.25,0.0,0.7,-2,0.9462012425065041,0.026245820491648243,0.7446024641394615,0.02317882417576332,0.5554184094071388,0.028821062296987922
0.05,5.0,0.25,0.0,0.75,-2,0.9482216089963913,0.0285250602768013,0.7457814440131187,0.02484822592286821,0.5577467307448387,0.029775164689914917
0.05,5.0,0.25,0.0,0.8,-2,0.955907516181469,0.029421450944165012,0.7487759217619896,0.025634432969038078,0.5568756982684135,0.03005201690626072
0.05,5.0,0.25,0.0,0.85,-2,0.9540301710367203,0.02771437917774518,0.7479925081133842,0.025988774444159254,0.5571888014674187,0.02980763000920243
0.05,5.0,0.25,0.0,0.9,-2,0.9540301710367203,0.02771437917774518,0.7484602332115173,0.027094199802102804,0.5565690398216248,0.028393668907415032
0.05,5.0,0.25,0.0,0.95,-2,0.9540301710367203,0.02771437917774518,0.7509972900152206,0.028375847900093194,0.554694265127182,0.02912683569067528
0.05,5.0,0.25,0.0,1.0,-2,0.9504790604114532,0.027475910476957556,0.7498080134391785,0.029140328547470378,0.5573653280735016,0.027243163085679478
0.05,5.0,0.25,0.0,0.6,-1.5,0.9470091313123703,0.027341863090994904,0.7481033280491829,0.021651262478402614,0.5626791045069695,0.0227550378917929
0.05,5.0,0.25,0.0,0.65,-1.5,0.9470091313123703,0.027341863090994904,0.7481033280491829,0.021651262478402614,0.5600119084119797,0.020539212762869526
0.05,5.0,0.25,0.0,0.7,-1.5,0.9470091313123703,0.027341863090994904,0.747855931520462,0.023452075259037076,0.5569323897361755,0.02585510213244022
0.05,5.0,0.25,0.0,0.75,-1.5,0.9470091313123703,0.027341863090994904,0.7476523518562317,0.023229431546081862,0.558101050555706,0.022800482737923566
0.05,5.0,0.25,0.0,0.8,-1.5,0.9470091313123703,0.027341863090994904,0.746475949883461,0.02463084836193867,0.5562559217214584,0.02246401201913914
0.05,5.0,0.25,0.0,0.85,-1.5,0.9470091313123703,0.027341863090994904,0.7464501783251762,0.024640562709772905,0.5537717044353485,0.028961895391847927
0.05,5.0,0.25,0.0,0.9,-1.5,0.9470091313123703,0.027341863090994904,0.7455185949802399,0.023748711181411822,0.5520889237523079,0.02832290061927517
0.05,5.0,0.25,0.0,0.95,-1.5,0.9470091313123703,0.027341863090994904,0.7468496263027191,0.024658716252195376,0.551568366587162,0.02819358707006541
0.05,5.0,0.25,0.0,1.0,-1.5,0.9470091313123703,0.027341863090994904,0.7460236847400665,0.023029279601850233,0.5503649041056633,0.026808797520725583
0.05,5.0,0.25,0.05,0.6,-4.0,0.9435727074742317,0.0247245305280748,0.747389480471611,0.020218503370475458,0.5739083886146545,0.02753882965940995
0.05,5.0,0.25,0.05,0.65,-4.0,0.9543832316994667,0.026856740861362687,0.7490052729845047,0.018381357899974218,0.5741892755031586,0.026354341462647368
0.05,5.0,0.25,0.05,0.7,-4.0,0.9543832316994667,0.026856740861362687,0.7453330531716347,0.015004157880020358,0.5779297947883606,0.030503182248548342
0.05,5.0,0.25,0.05,0.75,-4.0,0.9532158449292183,0.027898440387480287,0.7464128136634827,0.01593521409948541,0.5768564790487289,0.032738905973376364
0.05,5.0,0.25,0.05,0.8,-4.0,0.9441100135445595,0.02840915166205021,0.7404870018362999,0.020471898984073107,0.5847176164388657,0.030284174883009336
0.05,5.0,0.25,0.05,0.85,-4.0,0.943741500377655,0.02862482885785137,0.7469462454319,0.013325950509078229,0.586239330470562,0.031512737071260025
0.05,5.0,0.25,0.05,0.9,-4.0,0.9402380660176277,0.02433099198710925,0.7492823004722595,0.014105285194899059,0.5874479413032532,0.033318709696693816
0.05,5.0,0.25,0.05,0.95,-4.0,0.9448560476303101,0.030458940885907105,0.742489330470562,0.018871902491294404,0.5847691521048546,0.038012470466748514
0.05,5.0,0.25,0.05,1.0,-4.0,0.9435288906097412,0.031521055228466995,0.741628609597683,0.02086455157120808,0.580642081797123,0.038701331851547276
0.05,5.0,0.25,0.05,0.6,-3.5,0.9612380564212799,0.02468443114006381,0.7519881501793861,0.018913782760627842,0.571355864405632,0.026585711018499526
0.05,5.0,0.25,0.05,0.65,-3.5,0.9494804814457893,0.027867329822397285,0.7476149797439575,0.026134436201444473,0.569893404841423,0.024890650414458634
0.05,5.0,0.25,0.05,0.7,-3.5,0.9554166048765182,0.0286096232231227,0.7506030052900314,0.020628753614793115,0.5687414929270744,0.026999363593914322
0.05,5.0,0.25,0.05,0.75,-3.5,0.9554166048765182,0.0286096232231227,0.7487810775637627,0.016736725372370573,0.5702284276485443,0.0297810767449185
0.05,5.0,0.25,0.05,0.8,-3.5,0.9612329006195068,0.026419730330382366,0.7468186914920807,0.016085642780731817,0.5701304972171783,0.027943759923269678
0.05,5.0,0.25,0.05,0.85,-3.5,0.9503785669803619,0.02434027932758633,0.7423798069357872,0.019684584130028437,0.5740307867527008,0.03236044034428976
0.05,5.0,0.25,0.05,0.9,-3.5,0.9466522261500359,0.024873452174523133,0.743149034678936,0.019735964534817046,0.5765317752957344,0.029790864844644036
0.05,5.0,0.25,0.05,0.95,-3.5,0.9451459720730782,0.026583727804231887,0.7447918802499771,0.009548241820106653,0.5815736651420593,0.02991548018494266
0.05,5.0,0.25,0.05,1.0,-3.5,0.9439785853028297,0.027242726019370805,0.7414340376853943,0.011097667360879812,0.5807773694396019,0.032670263289066755
0.05,5.0,0.25,0.05,0.6,-3,0.9700449556112289,0.021968729571981874,0.7502795904874802,0.026712839737797804,0.5682789161801338,0.023689572373508393
0.05,5.0,0.25,0.05,0.65,-3,0.9700449556112289,0.021968729571981874,0.7528849467635155,0.01842573379812246,0.5686538740992546,0.024058490791766262
0.05,5.0,0.25,0.05,0.7,-3,0.9684510827064514,0.021188451345216443,0.7525099962949753,0.018479198873791736,0.5706433206796646,0.024532172888269956
0.05,5.0,0.25,0.05,0.75,-3,0.9494804814457893,0.027867329822397285,0.7413605973124504,0.026776639451729433,0.5699230507016182,0.024180662283923904
0.05,5.0,0.25,0.05,0.8,-3,0.9494804814457893,0.027867329822397285,0.7448550090193748,0.021983120970379064,0.5713919326663017,0.026143457142933108
0.05,5.0,0.25,0.05,0.85,-3,0.9519131705164909,0.025940948506579124,0.7515126913785934,0.017171489565197307,0.5696035027503967,0.030061861295116715
0.05,5.0,0.25,0.05,0.9,-3,0.9484355077147484,0.02642671514459685,0.7501533180475235,0.01595505512674223,0.5678343921899796,0.028876953419173897
0.05,5.0,0.25,0.05,0.95,-3,0.9410846084356308,0.023685525640254595,0.746987484395504,0.0138936212944231,0.5685172900557518,0.028827177792073343
0.05,5.0,0.25,0.05,1.0,-3,0.9408359304070473,0.023866000578727734,0.7427122294902802,0.021356136614423444,0.5677879974246025,0.02819013024450114
0.05,5.0,0.25,0.05,0.6,-2.5,0.9623590484261513,0.025455853191863265,0.7497294172644615,0.026419152625745276,0.5727938339114189,0.026027641510815065
0.05,5.0,0.25,0.05,0.65,-2.5,0.9700449556112289,0.021968729571981874,0.752024233341217,0.02808157226147411,0.5716380551457405,0.030402659504448665
0.05,5.0,0.25,0.05,0.7,-2.5,0.9700449556112289,0.021968729571981874,0.7504445314407349,0.02786371249396406,0.5667340084910393,0.028369529079898564
0.05,5.0,0.25,0.05,0.75,-2.5,0.9700449556112289,0.021968729571981874,0.7505669370293617,0.0265204953765937,0.565364345908165,0.02687937488369192
0.05,5.0,0.25,0.05,0.8,-2.5,0.9700449556112289,0.021968729571981874,0.7503247037529945,0.026225724365615093,0.5655666440725327,0.025969999166625537
0.05,5.0,0.25,0.05,0.85,-2.5,0.9643794149160385,0.026599756633862385,0.7490941807627678,0.025238263933658647,0.5670445486903191,0.026080196061123623
0.05,5.0,0.25,0.05,0.9,-2.5,0.9573983177542686,0.02669359999704205,0.74991624802351,0.026278806840284434,0.5682660415768623,0.026990094119515116
0.05,5.0,0.25,0.05,0.95,-2.5,0.9573983177542686,0.02669359999704205,0.7469848990440369,0.024688702564290912,0.5690662041306496,0.02838515303172949
0.05,5.0,0.25,0.05,1.0,-2.5,0.9501852914690971,0.02671088135674668,0.7398955747485161,0.026783081803233764,0.5701189041137695,0.029750919030515865
0.05,5.0,0.25,0.05,0.6,-2,0.9540662541985512,0.027648581398618213,0.7533887624740601,0.023778645315281184,0.5674813389778137,0.02218492954220059
0.05,5.0,0.25,0.05,0.65,-2,0.9540662541985512,0.027648581398618213,0.7510333806276321,0.023786667635878403,0.5663655027747154,0.026542361263555424
0.05,5.0,0.25,0.05,0.7,-2,0.9608682468533516,0.028563348661515102,0.7519868686795235,0.024330977460047913,0.5655047819018364,0.027317689880244286
0.05,5.0,0.25,0.05,0.75,-2,0.9540662541985512,0.027648581398618213,0.7488571032881737,0.026019846577379806,0.5668061673641205,0.026857118633881474
0.05,5.0,0.25,0.05,0.8,-2,0.9626940563321114,0.025747925750574552,0.7476794123649597,0.025573347871968754,0.5650344714522362,0.028060969089674155
0.05,5.0,0.25,0.05,0.85,-2,0.9626940563321114,0.025747925750574552,0.7516892328858376,0.028635059600091745,0.5648734197020531,0.026933976056198544
0.05,5.0,0.25,0.05,0.9,-2,0.9700449556112289,0.021968729571981874,0.7491663470864296,0.026374423979857117,0.5653398558497429,0.02795742333659389
0.05,5.0,0.25,0.05,0.95,-2,0.9630638584494591,0.02380608508265102,0.74983249604702,0.027122390742098407,0.5645061954855919,0.028199355052785112
0.05,5.0,0.25,0.05,1.0,-2,0.9630638584494591,0.02380608508265102,0.7479744777083397,0.026772443650882376,0.5634663701057434,0.028140743363459744
0.05,5.0,0.25,0.05,0.6,-1.5,0.9538871496915817,0.02778205362795941,0.7527896091341972,0.023897315629836453,0.5653192400932312,0.021060821109949873
0.05,5.0,0.25,0.05,0.65,-1.5,0.9538871496915817,0.02778205362795941,0.7512833550572395,0.024571998266036784,0.563601665198803,0.019412757678453765
0.05,5.0,0.25,0.05,0.7,-1.5,0.9538871496915817,0.02778205362795941,0.7512833550572395,0.024571998266036784,0.5659170970320702,0.020045062808987373
0.05,5.0,0.25,0.05,0.75,-1.5,0.9538871496915817,0.02778205362795941,0.7569256946444511,0.025483049634482922,0.5646517872810364,0.0212538779955276
0.05,5.0,0.25,0.05,0.8,-1.5,0.9538871496915817,0.02778205362795941,0.7566924691200256,0.024729439109138367,0.5624626353383064,0.021817766209391173
0.05,5.0,0.25,0.05,0.85,-1.5,0.9540662541985512,0.027648581398618213,0.753853902220726,0.02416001138138675,0.5620657801628113,0.02085135789193039
0.05,5.0,0.25,0.05,0.9,-1.5,0.9540662541985512,0.027648581398618213,0.756482444703579,0.024146059446893967,0.5615439414978027,0.021591449047935807
0.05,5.0,0.25,0.05,0.95,-1.5,0.9560866206884384,0.029283094299287687,0.7556655406951904,0.024029321022024326,0.5636751130223274,0.02115255587385029
0.05,5.0,0.25,0.05,1.0,-1.5,0.9560866206884384,0.029283094299287687,0.7542018070816994,0.023538148820072706,0.560153640806675,0.025607219185482682
0.05,5.0,0.25,0.1,0.6,-4.0,0.9532158449292183,0.027898440387480287,0.7471794709563255,0.016908542228858958,0.5778550580143929,0.024217914965471894
0.05,5.0,0.25,0.1,0.65,-4.0,0.9532158449292183,0.027898440387480287,0.7458097860217094,0.01449781824203539,0.5843362212181091,0.022495368902729917
0.05,5.0,0.25,0.1,0.7,-4.0,0.9488143250346184,0.02828899346535203,0.7421929687261581,0.02053355621843383,0.5808108821511269,0.02874349262381289
0.05,5.0,0.25,0.1,0.75,-4.0,0.9497781246900558,0.027835437372829463,0.7418979033827782,0.019962985949198486,0.5797208100557327,0.029383540928310196
0.05,5.0,0.25,0.1,0.8,-4.0,0.9443741515278816,0.02650288948884781,0.739029698073864,0.020042582551256887,0.5848709493875504,0.03189827989428913
0.05,5.0,0.25,0.1,0.85,-4.0,0.9434915333986282,0.02747552481609997,0.7446346804499626,0.014590494063090365,0.5853090286254883,0.039395232535872377
0.05,5.0,0.25,0.1,0.9,-4.0,0.9361406341195107,0.02334206505365221,0.7437675148248672,0.009820744062101327,0.5888987854123116,0.03413728970860035
0.05,5.0,0.25,0.1,0.95,-4.0,0.9362733513116837,0.023279574008948808,0.7429261282086372,0.021232251090636933,0.5879878178238869,0.03243035829767175
0.05,5.0,0.25,0.1,1.0,-4.0,0.9359048381447792,0.023419301197671126,0.7404831275343895,0.020545790014995104,0.5825400426983833,0.03592781005788234
0.05,5.0,0.25,0.1,0.6,-3.5,0.9475554600358009,0.0269074897872297,0.7482682466506958,0.016001274959946292,0.5708288550376892,0.024949872482415737
0.05,5.0,0.25,0.1,0.65,-3.5,0.9414634257555008,0.025854773229160653,0.7481767609715462,0.014980822782779093,0.5726752877235413,0.02180088017814976
0.05,5.0,0.25,0.1,0.7,-3.5,0.9495088309049606,0.026895416530786406,0.7513683810830116,0.01666278416145184,0.5742356702685356,0.026286685606216758
0.05,5.0,0.25,0.1,0.75,-3.5,0.9495088309049606,0.026895416530786406,0.7470892742276192,0.01824713691017622,0.5775058791041374,0.027622801676185384
0.05,5.0,0.25,0.1,0.8,-3.5,0.9542775675654411,0.028713527411368317,0.7478314563632011,0.017852552540033484,0.5718158558011055,0.03640608597050638
0.05,5.0,0.25,0.1,0.85,-3.5,0.9608231484889984,0.02861286026977712,0.7460223883390427,0.016648445390211958,0.5739418789744377,0.03723209829683916
0.05,5.0,0.25,0.1,0.9,-3.5,0.9534722492098808,0.02938450652323581,0.7447145655751228,0.014590370367303325,0.579009547829628,0.03054267395083232
0.05,5.0,0.25,0.1,0.95,-3.5,0.9456459060311317,0.02892907479417648,0.7461976259946823,0.007129852479673368,0.5837847366929054,0.029369178319532452
0.05,5.0,0.25,0.1,1.0,-3.5,0.9456459060311317,0.02892907479417648,0.7399136126041412,0.01603306385769264,0.5784542188048363,0.033372615989042204
0.05,5.0,0.25,0.1,0.6,-3,0.9753960967063904,0.017170120869448528,0.7510488331317902,0.019980176462301616,0.5758102163672447,0.022263792167958887
