sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.05,6.0,0.25,0.15,0.75,-4.0,0.6383663341403008,0.02739712385202765,0.5215946063399315,0.009283906144543838,0.4740012511610985,0.008456383356501795
0.05,6.0,0.25,0.3,0.8,-2.5,0.667669028043747,0.0360438064687548,0.5169397294521332,0.006508771834911909,0.47013749182224274,0.004620227755018811
0.05,6.0,0.25,0.2,0.75,-2.5,0.667669028043747,0.0360438064687548,0.5217220708727837,0.006004801095116367,0.47355854883790016,0.004958128932655459
0.05,6.0,0.25,0.1,0.8,-3.0,0.6553972810506821,0.02795959056742424,0.5208481475710869,0.00837500576038145,0.47159339487552643,0.006653520711602683
0.05,6.0,0.25,0.0,1.0,-2.0,0.6511842086911201,0.048245061267023825,0.522742472589016,0.003677857232514332,0.47458431869745255,0.006386304024145552
0.05,6.0,0.25,0.1,0.9,-2.0,0.6430667638778687,0.049546041683148814,0.5198658853769302,0.004870946052768948,0.4709825962781906,0.005976583700712963
0.05,6.0,0.25,0.0,0.8,-1.5,0.6390827223658562,0.04119863120220644,0.5215112641453743,0.008981534023400097,0.4713679887354374,0.007066675167938702
0.05,6.0,0.25,1.0,0.9,-1.5,0.6724513918161392,0.12612031977981786,0.5242518037557602,0.0063568293768666035,0.469914011657238,0.00812861082462313
0.05,6.0,0.25,0.2,0.8,-4.0,0.6366582661867142,0.02567326693051102,0.5197698846459389,0.007497836070751618,0.47347472608089447,0.006771732563557439
0.05,6.0,0.25,0.3,0.7,-2.5,0.6654066145420074,0.0372594468904486,0.517020471394062,0.006523719253684348,0.4704403355717659,0.0046247128940044915
0.05,6.0,0.25,0.15,0.85,-1.5,0.6275611221790314,0.0446324031783502,0.5221797376871109,0.007638677679133829,0.47151101008057594,0.007584185200218968
0.05,6.0,0.25,0.05,0.75,-3.0,0.6590027436614037,0.02734488699179938,0.521884948015213,0.007734798527285173,0.4726689010858536,0.007645234655979404
0.05,6.0,0.25,0.0,0.75,-1.5,0.6407647579908371,0.04037402917235695,0.5231534987688065,0.011420671323887074,0.47177477553486824,0.00844594789543792
0.05,6.0,0.25,0.0,0.95,-2.0,0.6429940089583397,0.041740900036146736,0.5223698690533638,0.0028336603680255723,0.4737071543931961,0.0055895663246017325
0.05,6.0,0.25,0.05,1.0,-2.0,0.6493320316076279,0.049563344641667714,0.521651566028595,0.006917389129078432,0.4733610674738884,0.006788441452713366
0.05,6.0,0.25,1.0,0.95,-1.5,0.6724513918161392,0.12612031977981786,0.5232356414198875,0.005810881089464927,0.4700351618230343,0.008191860691898
0.05,6.0,0.25,0.3,0.8,-3.0,0.6503027677536011,0.017847178590600147,0.5188425704836845,0.008050327593049439,0.4706270657479763,0.005427283199781543
0.05,6.0,0.25,0.05,0.85,-1.5,0.6371912434697151,0.03798557460800796,0.5204771906137466,0.008759627450325285,0.4717603474855423,0.0074718467965789
0.05,6.0,0.25,0.0,1.0,-3.5,0.6315218955278397,0.013762916526061339,0.5180299058556557,0.006055227762204872,0.4675525203347206,0.005931336783416623
0.05,6.0,0.25,0.15,0.9,-1.5,0.6457953080534935,0.04896266540023506,0.5225824415683746,0.007634345721882108,0.47124215587973595,0.007784430590240014
0.05,6.0,0.25,0.0,0.7,-1.5,0.6371713727712631,0.03901588187279709,0.5231705829501152,0.011499964766699773,0.4721625745296478,0.007999948898106832
0.05,6.0,0.25,0.3,1.0,-1.5,0.6542214974761009,0.04372727470495554,0.5218326076865196,0.007853478818630794,0.47415929287672043,0.004697069282020417
0.05,6.0,0.25,0.3,0.65,-4.0,0.6426476165652275,0.02276824642975165,0.5214145556092262,0.007677447273147921,0.4708685949444771,0.005666478014710184
0.05,6.0,0.25,0.3,0.8,-2.0,0.6583654657006264,0.03952648440092369,0.5195394232869148,0.006994051502915335,0.47212934121489525,0.0052309455751289495
0.05,6.0,0.25,1.0,1.0,-1.5,0.6689882874488831,0.1277575502192204,0.5225724056363106,0.0058455927477866826,0.46933676302433014,0.007131079543494804
0.05,6.0,0.25,0.2,1.05,-2.0,0.6651443913578987,0.037981441813640285,0.5231316238641739,0.007951875118860204,0.47144387289881706,0.005362680951228308
0.05,6.0,0.25,0.5,0.7,-2.0,0.627435527741909,0.03322250192402435,0.521035946905613,0.0068881629712781835,0.47313767671585083,0.0031351068927979327
0.05,6.0,0.25,0.0,0.65,-1.5,0.6371713727712631,0.03901588187279709,0.5228202790021896,0.0110733890807564,0.4712592884898186,0.006778047890105688
0.05,6.0,0.25,0.05,0.9,-1.5,0.6371912434697151,0.03798557460800796,0.5206742286682129,0.008199277776614574,0.47250033915042877,0.007366658107456692
0.05,6.0,0.25,0.2,0.75,-2.0,0.6507601663470268,0.045940556671321575,0.5229689925909042,0.006700086772652556,0.4736695662140846,0.004472054641022397
0.05,6.0,0.25,0.0,0.85,-2.5,0.6391407921910286,0.043047492627837976,0.5224173665046692,0.006516021187771153,0.4728953018784523,0.006138462626539438
0.05,6.0,0.25,0.3,0.6,-2.0,0.6424625366926193,0.03627507693920674,0.5217097103595734,0.008167538848482205,0.4748763479292393,0.0046134660159691376
