sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.05,5.0,0.25,0.0,0.6,-4.0,0.9486236274242401,0.018802423369388116,0.7664026096463203,0.019548839455897853,0.5986810922622681,0.025072616082723112
0.05,5.0,0.25,0.0,0.65,-4.0,0.953684851527214,0.025229699382400734,0.7643371447920799,0.019477925557609525,0.5947318375110626,0.02609124639522808
0.05,5.0,0.25,0.0,0.7,-4.0,0.9519518241286278,0.02249758489004619,0.7606919780373573,0.02044430589998179,0.596182681620121,0.02418846448610206
0.05,5.0,0.25,0.0,0.75,-4.0,0.9519518241286278,0.02249758489004619,0.7590207830071449,0.01923645571848201,0.6006112694740295,0.020800415063317902
0.05,5.0,0.25,0.0,0.8,-4.0,0.9519518241286278,0.02249758489004619,0.7594833597540855,0.01907214065534338,0.6058554574847221,0.02320508817651676
0.05,5.0,0.25,0.0,0.85,-4.0,0.9587538167834282,0.024214186645384363,0.7620693743228912,0.020956694949331688,0.605694405734539,0.021538471024451198
0.05,5.0,0.25,0.0,0.9,-4.0,0.9587538167834282,0.024214186645384363,0.7546914294362068,0.01846100763246725,0.6020118668675423,0.02118190539525221
0.05,5.0,0.25,0.0,0.95,-4.0,0.9571187123656273,0.022921774544937924,0.7603969126939774,0.022691224104260423,0.6003780364990234,0.023725487877726027
0.05,5.0,0.25,0.0,1.0,-4.0,0.9528318643569946,0.022528488983982808,0.7406931594014168,0.026842397893903032,0.5869544595479965,0.026616585872909826
0.05,5.0,0.25,0.0,0.6,-3.5,0.9503785595297813,0.01660400399884464,0.7695297971367836,0.018857883262751413,0.5934137031435966,0.02323186030982576
0.05,5.0,0.25,0.0,0.65,-3.5,0.9458585008978844,0.015361341626056334,0.7651695236563683,0.02113846374599408,0.5931070446968079,0.02209409707116542
0.05,5.0,0.25,0.0,0.7,-3.5,0.9565401673316956,0.023692079232783672,0.7646734416484833,0.02373320207983205,0.5906318351626396,0.02303086400926135
0.05,5.0,0.25,0.0,0.75,-3.5,0.9569834098219872,0.024147379367382812,0.7606777921319008,0.021200753227183098,0.5922489017248154,0.02432062814860382
0.05,5.0,0.25,0.0,0.8,-3.5,0.953684851527214,0.025229699382400734,0.7576833292841911,0.020513172981432955,0.5915389358997345,0.023677295131273337
0.05,5.0,0.25,0.0,0.85,-3.5,0.9519518241286278,0.02249758489004619,0.7578147351741791,0.020678869304623333,0.5936224311590195,0.02314024013864621
0.05,5.0,0.25,0.0,0.9,-3.5,0.960454635322094,0.023391362115439757,0.7568355053663254,0.02097840648112182,0.5963244214653969,0.01864790356544104
0.05,5.0,0.25,0.0,0.95,-3.5,0.960454635322094,0.023391362115439757,0.754589632153511,0.020235409081781598,0.5947421416640282,0.019174812415235103
0.05,5.0,0.25,0.0,1.0,-3.5,0.9566806182265282,0.026245838185451006,0.7542146742343903,0.021697224868025687,0.5970150604844093,0.020637250908947948
0.05,5.0,0.25,0.0,0.6,-3,0.9503785595297813,0.01660400399884464,0.7677606865763664,0.021085789813454655,0.5901525095105171,0.01964956835495678
0.05,5.0,0.25,0.0,0.65,-3,0.9582950994372368,0.021346907563102716,0.7675133049488068,0.021084461238770655,0.5930696800351143,0.02549217139671734
0.05,5.0,0.25,0.0,0.7,-3,0.9582950994372368,0.021346907563102716,0.765519991517067,0.020277753568766228,0.5876231864094734,0.020359984369317314
0.05,5.0,0.25,0.0,0.75,-3,0.9582950994372368,0.021346907563102716,0.7658936530351639,0.019789925459032156,0.5918236970901489,0.019684840422971753
0.05,5.0,0.25,0.0,0.8,-3,0.9554990604519844,0.022824795894015776,0.7606674879789352,0.02112603808884976,0.5911214649677277,0.021935978854833116
0.05,5.0,0.25,0.0,0.85,-3,0.9570336639881134,0.024202046700702567,0.7558214440941811,0.027891213650959028,0.5876270458102226,0.022235002266392728
0.05,5.0,0.25,0.0,0.9,-3,0.9587344825267792,0.023503603697057313,0.7569514736533165,0.020849878836659858,0.5867315381765366,0.020334696930648263
0.05,5.0,0.25,0.0,0.95,-3,0.9554359242320061,0.024847801072783445,0.7579101100564003,0.021173845634509407,0.5880728662014008,0.020137712082794895
0.05,5.0,0.25,0.0,1.0,-3,0.9542685374617577,0.026017483798078413,0.7502422407269478,0.01619502635921841,0.5872946083545685,0.020750458251752788
0.05,5.0,0.25,0.0,0.6,-2.5,0.9695888087153435,0.019190985243206428,0.771173931658268,0.01466887441853582,0.5886204838752747,0.01688925355050516
0.05,5.0,0.25,0.0,0.65,-2.5,0.9639980047941208,0.02332536045086196,0.7716468125581741,0.01950698193100357,0.5872314795851707,0.017859104577369198
0.05,5.0,0.25,0.0,0.7,-2.5,0.9639980047941208,0.02332536045086196,0.770507775247097,0.018930731141520236,0.5806330665946007,0.019922556968941477
0.05,5.0,0.25,0.0,0.75,-2.5,0.9677411019802094,0.02172828744695068,0.7655122503638268,0.020719783731243606,0.5819099694490433,0.020410284816469122
0.05,5.0,0.25,0.0,0.8,-2.5,0.9640186205506325,0.020779447703338807,0.7651128172874451,0.022090925282503223,0.5841455236077309,0.018836592155745735
0.05,5.0,0.25,0.0,0.85,-2.5,0.9640186205506325,0.020779447703338807,0.761302724480629,0.0228859672275336,0.5796628147363663,0.018931537559221077
