sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.05,6.0,1.0,0.05,0.9,-2.0,0.6359348818659782,0.04396719396079027,0.5164307504892349,0.006665428543804535,0.47117987647652626,0.0061061879233498765
0.05,6.0,1.0,0.05,0.95,-2.0,0.6332470253109932,0.04400301820120098,0.5154562741518021,0.005055182879103425,0.46994220092892647,0.006764594002239557
0.05,6.0,1.0,0.0,0.6,-3.0,0.6486400961875916,0.03660010599744815,0.5172956362366676,0.008657349249568428,0.4695740342140198,0.00813640365805048
0.05,6.0,1.0,0.0,0.65,-3.0,0.6357867121696472,0.041544457160049314,0.5175597034394741,0.009877597744512898,0.46994269266724586,0.008124116886677342
0.05,6.0,1.0,0.0,0.6,-2.5,0.6322241723537445,0.020315933245132187,0.5181817263364792,0.007554085971759223,0.4696788899600506,0.0066007770425620645
0.05,6.0,1.0,0.0,0.7,-2.5,0.6357912793755531,0.01315289896866493,0.5176317244768143,0.008473845742938507,0.4688429608941078,0.007049542106956046
0.05,6.0,1.0,0.0,0.75,-2.5,0.6521963030099869,0.03461392756466718,0.5176840052008629,0.011735014476472844,0.4679940231144428,0.007471111931769083
0.05,6.0,1.0,0.0,0.8,-2.5,0.6447443440556526,0.039304021649884946,0.5170612893998623,0.010234722388946842,0.46794243901968,0.0066535880590605735
0.05,6.0,1.0,0.0,0.85,-2.5,0.6482940688729286,0.03785293113991649,0.5185137391090393,0.008929239457771207,0.4666295275092125,0.006689653462226654
0.05,6.0,1.0,0.0,0.9,-2.5,0.6379763633012772,0.04098824094345337,0.5189380384981632,0.010187582007933486,0.46883922815322876,0.006490409383285919
0.05,6.0,1.0,0.0,0.95,-2.5,0.6458116471767426,0.037981613013359984,0.5190825499594212,0.010786938551527599,0.4677751325070858,0.007478768776352723
0.05,6.0,1.0,0.0,1.0,-2.5,0.6418725848197937,0.04080966840871503,0.5179774723947048,0.010350860675731896,0.46761680394411087,0.007742080588467653
0.05,6.0,1.0,0.0,0.6,-2.0,0.6509677171707153,0.020186971993870297,0.5198374465107918,0.006086914675905509,0.47249315679073334,0.0059957373699212465
0.05,6.0,1.0,0.0,0.65,-2.0,0.6509677171707153,0.020186971993870297,0.5185820683836937,0.006908734233421634,0.47101012617349625,0.006574416996713712
0.05,6.0,1.0,0.0,0.7,-2.0,0.6429205238819122,0.019002108079776547,0.519597552716732,0.007436168168733325,0.47025979682803154,0.007397484323767017
0.05,6.0,1.0,0.0,0.75,-2.0,0.6429205238819122,0.019002108079776547,0.5186785832047462,0.007481121482173946,0.4696376137435436,0.006880554467527621
0.05,6.0,1.0,0.0,0.8,-2.0,0.6429205238819122,0.019002108079776547,0.5175824910402298,0.007565805014390292,0.4691644683480263,0.007752839084551543
0.05,6.0,1.0,0.0,0.85,-2.0,0.6322241723537445,0.020315933245132187,0.5184134691953659,0.007470256018036938,0.4683694839477539,0.007181616665565009
0.05,6.0,1.0,0.0,0.9,-2.0,0.6322241723537445,0.020315933245132187,0.5172038376331329,0.008168598576749437,0.4679584540426731,0.007729005044722649
0.05,6.0,1.0,0.0,0.95,-2.0,0.6326327696442604,0.02040350517891815,0.5169258564710617,0.007752364418894233,0.4679362438619137,0.006611553736350846
0.05,6.0,1.0,0.0,1.0,-2.0,0.6349175199866295,0.021132897053538158,0.5172527357935905,0.00774603691421291,0.46800388023257256,0.00444395157945873
0.05,6.0,1.0,0.0,0.6,-1.5,0.6563097387552261,0.03521518838597715,0.5229374468326569,0.005786398178229399,0.47346312925219536,0.005447454471704743
0.05,6.0,1.0,0.0,0.65,-1.5,0.6563097387552261,0.03521518838597715,0.522084467113018,0.006791170719370522,0.4731443412601948,0.0052871405264001605
0.05,6.0,1.0,0.0,0.7,-1.5,0.6563097387552261,0.03521518838597715,0.5217878744006157,0.00701482638392769,0.47306228056550026,0.004956459751898589
0.05,6.0,1.0,0.0,0.75,-1.5,0.6563097387552261,0.03521518838597715,0.5203592628240585,0.007779799714239566,0.4721082001924515,0.004647720718921449
0.05,6.0,1.0,0.0,0.8,-1.5,0.6563097387552261,0.03521518838597715,0.5199481248855591,0.00884336841651203,0.47318194806575775,0.004853727682375536
0.05,6.0,1.0,0.0,0.85,-1.5,0.6591243520379066,0.03125531911250191,0.5225635170936584,0.00788560783846981,0.4722376838326454,0.0058510857295533845
0.05,6.0,1.0,0.0,0.9,-1.5,0.6591243520379066,0.03125531911250191,0.5209752395749092,0.008303478296167788,0.47223345935344696,0.0063097837581677215
0.05,6.0,1.0,0.0,0.95,-1.5,0.6591243520379066,0.03125531911250191,0.5213140994310379,0.007677694963067237,0.4729691855609417,0.005794624172655958
0.05,6.0,1.0,0.0,1.0,-1.5,0.6591243520379066,0.03125531911250191,0.5209403559565544,0.007154128721818106,0.47269683331251144,0.006041689576414514
0.05,6.0,1.0,0.05,0.7,-3.5,0.6418725848197937,0.04080966840871503,0.5167272463440895,0.00981839765891069,0.4674628935754299,0.006312460030883407
0.05,6.0,1.0,0.05,0.6,-3.0,0.6372169107198715,0.027260604833926855,0.5168913751840591,0.007805180858410912,0.46763384714722633,0.0058011212635537416
0.05,6.0,1.0,0.05,0.6,-2.5,0.6393945291638374,0.02959927796932512,0.5178067535161972,0.008182475459485966,0.4692668989300728,0.007278229128688622
0.05,6.0,1.0,0.05,0.65,-2.5,0.6328174620866776,0.02308305469513467,0.5158962979912758,0.007460929931475714,0.4697008840739727,0.00800242934207915
0.05,6.0,1.0,0.05,0.7,-2.5,0.6310624554753304,0.028293743809469567,0.5164270028471947,0.008404184555561621,0.46918781846761703,0.005393151350961542
0.05,6.0,1.0,0.05,0.75,-2.5,0.6291747242212296,0.03046726981090435,0.5162964127957821,0.009436789899868878,0.469335924834013,0.006012188243435112
0.05,6.0,1.0,0.05,0.8,-2.5,0.6291747242212296,0.03046726981090435,0.5152916647493839,0.010149504865673106,0.4688023366034031,0.005514349708525659
0.05,6.0,1.0,0.05,0.85,-2.5,0.6211275309324265,0.023045085153077183,0.5170040912926197,0.010307141770062549,0.4691857360303402,0.0061869700721390265
0.05,6.0,1.0,0.05,0.9,-2.5,0.6230596601963043,0.025057181970800303,0.5169085636734962,0.009441140925204176,0.4667654037475586,0.004493436352820673
0.05,6.0,1.0,0.05,1.0,-2.5,0.6222898215055466,0.026829053656928472,0.5149546377360821,0.009398078601867475,0.4675610177218914,0.006700334898860958
0.05,6.0,1.0,0.05,0.6,-2.0,0.6509677171707153,0.020186971993870297,0.5189236849546432,0.005297905475545158,0.47261718660593033,0.00415596413062114
0.05,6.0,1.0,0.05,0.65,-2.0,0.6509677171707153,0.020186971993870297,0.5184012949466705,0.006142626566035404,0.4708330072462559,0.005943577248465739
0.05,6.0,1.0,0.05,0.7,-2.0,0.6422602832317352,0.029457284912430687,0.518236830830574,0.006992067565473552,0.47142577171325684,0.006284665570576495
0.05,6.0,1.0,0.05,0.75,-2.0,0.6422602832317352,0.029457284912430687,0.5191267430782318,0.008191293125743926,0.4706130549311638,0.007293585211820972
0.05,6.0,1.0,0.05,0.8,-2.0,0.6422602832317352,0.029457284912430687,0.5172791481018066,0.008585378912988722,0.468614187091589,0.007397980745397149
0.05,6.0,1.0,0.05,0.85,-2.0,0.6422602832317352,0.029457284912430687,0.5173491463065147,0.008151915620223051,0.4694827049970627,0.006858423585490507
0.05,6.0,1.0,0.05,1.0,-2.0,0.623150460422039,0.03232714809711433,0.5157674700021744,0.009229414583091192,0.46876001730561256,0.006180524956470845
