sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.05,6.0,1.0,0.0,0.6,-4.0,0.9684910178184509,0.014404820953587125,0.7765984982252121,0.01944525537364001,0.6307995393872261,0.01792033719108155
0.05,6.0,1.0,0.0,0.65,-4.0,0.9679034650325775,0.014233414144044875,0.7783482894301414,0.021586396609860597,0.6281143054366112,0.0183504560956374
0.05,6.0,1.0,0.0,0.7,-4.0,0.964999184012413,0.013901656005279222,0.7730770334601402,0.019841192731673965,0.627213642001152,0.01885962562660311
0.05,6.0,1.0,0.0,0.75,-4.0,0.964999184012413,0.013901656005279222,0.7701637372374535,0.022971048292869226,0.62355687469244,0.020345668347998842
0.05,6.0,1.0,0.0,0.8,-4.0,0.9585515260696411,0.018075538190900728,0.7704794257879257,0.021869572670254623,0.6223779022693634,0.021658511760153598
0.05,6.0,1.0,0.0,0.85,-4.0,0.9534658193588257,0.018527580087324313,0.7678431496024132,0.021846477057628565,0.6150244325399399,0.02299579186760944
0.05,6.0,1.0,0.0,0.9,-4.0,0.9562309384346008,0.018901640766480817,0.7646837458014488,0.02345170869607374,0.6162459254264832,0.018834505060676333
0.05,6.0,1.0,0.0,0.95,-4.0,0.9558624252676964,0.018741189969748422,0.761477954685688,0.026178117673781847,0.6120363995432854,0.018534252137072948
0.05,6.0,1.0,0.0,1.0,-4.0,0.9558624252676964,0.018741189969748422,0.7570352032780647,0.021561555081262222,0.6011781990528107,0.02656959362313841
0.05,6.0,1.0,0.0,0.6,-3.5,0.960088700056076,0.015703318362611744,0.778672993183136,0.02180860878881469,0.6329358741641045,0.018141430958752824
0.05,6.0,1.0,0.0,0.65,-3.5,0.9663302004337311,0.014602835022207057,0.7737728208303452,0.024059017174420855,0.6298331618309021,0.01994937822592455
0.05,6.0,1.0,0.0,0.7,-3.5,0.9663302004337311,0.014602835022207057,0.7733708098530769,0.024418048832520696,0.6273025423288345,0.016373410770852026
0.05,6.0,1.0,0.0,0.75,-3.5,0.9684910178184509,0.014404820953587125,0.7734287977218628,0.024143967147365258,0.6241908371448517,0.019530869208887053
0.05,6.0,1.0,0.0,0.8,-3.5,0.960501030087471,0.017020042445237495,0.7703299522399902,0.022074626616444052,0.6170061454176903,0.020298415120538107
0.05,6.0,1.0,0.0,0.85,-3.5,0.960501030087471,0.017020042445237495,0.7728528380393982,0.017955730101473374,0.6211564093828201,0.019224048289669463
0.05,6.0,1.0,0.0,0.9,-3.5,0.9529787600040436,0.023291623964176063,0.7712847366929054,0.017378715738630892,0.6177856996655464,0.02188405130618451
0.05,6.0,1.0,0.0,0.95,-3.5,0.963710680603981,0.018009627371153893,0.7702397629618645,0.0192271410011799,0.6104837507009506,0.02198778756712187
0.05,6.0,1.0,0.0,1.0,-3.5,0.9653535187244415,0.01780809764264833,0.7644002735614777,0.022694688266261764,0.606579601764679,0.016178615453232886
0.05,6.0,1.0,0.0,0.6,-3,0.9743639975786209,0.006190454921841929,0.7929753586649895,0.013586464778640152,0.6351211741566658,0.021299797296433925
0.05,6.0,1.0,0.0,0.65,-3,0.9741191789507866,0.005524504113491631,0.7896664887666702,0.014064653621907784,0.636216402053833,0.024018268343622924
0.05,6.0,1.0,0.0,0.7,-3,0.9697202444076538,0.014992229067191512,0.7872879132628441,0.017999462579860608,0.637564167380333,0.022905045279803804
0.05,6.0,1.0,0.0,0.75,-3,0.9660724997520447,0.014578191259573273,0.7875262871384621,0.020064218349476224,0.6360411643981934,0.01945700759347299
0.05,6.0,1.0,0.0,0.8,-3,0.9668906927108765,0.014657811131105506,0.7814445570111275,0.02608909664860216,0.6349162980914116,0.022492083041157178
0.05,6.0,1.0,0.0,0.85,-3,0.9668005034327507,0.014636016401693057,0.7745549380779266,0.024155546692165117,0.6289608478546143,0.018857695453613856
0.05,6.0,1.0,0.0,0.9,-3,0.9689613208174706,0.014367900832654676,0.775812529027462,0.025024345220256875,0.6282173916697502,0.017391973642275182
0.05,6.0,1.0,0.0,0.95,-3,0.9610885828733444,0.017415202436238862,0.774504691362381,0.025235760294942677,0.6212762296199799,0.014086441166636439
0.05,6.0,1.0,0.0,1.0,-3,0.9565904289484024,0.019092776364860654,0.768203929066658,0.023414877842165227,0.6088950335979462,0.019692627222370706
0.05,6.0,1.0,0.0,0.6,-2.5,0.9737506806850433,0.006785719630302889,0.8046311289072037,0.01604646112516372,0.6317414417862892,0.016545188950761975
0.05,6.0,1.0,0.0,0.65,-2.5,0.9697756543755531,0.014795083151961812,0.7995711788535118,0.019786820785128632,0.6309180855751038,0.023714138406270055
0.05,6.0,1.0,0.0,0.7,-2.5,0.9743639975786209,0.006190454921841929,0.797296978533268,0.013934978347778144,0.6309077739715576,0.022396447120371855
0.05,6.0,1.0,0.0,0.75,-2.5,0.9743639975786209,0.006190454921841929,0.7950382381677628,0.013924263550402454,0.6321060806512833,0.01870423668559788
0.05,6.0,1.0,0.0,0.8,-2.5,0.9761485755443573,0.007620767859749938,0.7931067794561386,0.012838741096939593,0.6345671266317368,0.020984848078700193
0.05,6.0,1.0,0.0,0.85,-2.5,0.9758135676383972,0.007220500305019109,0.7921275198459625,0.013629771104512585,0.631767213344574,0.018605238901240658
0.05,6.0,1.0,0.0,0.9,-2.5,0.9758135676383972,0.007220500305019109,0.7901535332202911,0.011828401504582512,0.629642479121685,0.023291433357265086
