sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.05,6.0,0.25,0.0,0.6,-4.0,0.974187470972538,0.014514789756956543,0.808540441095829,0.028693876639312037,0.6511217802762985,0.030259481060430533
0.05,6.0,0.25,0.0,0.65,-4.0,0.9726850762963295,0.01337043402201536,0.8031107038259506,0.02680931789358669,0.6543391570448875,0.027641391252735573
0.05,6.0,0.25,0.0,0.7,-4.0,0.9679884985089302,0.016469071651299527,0.8045860305428505,0.027142182533128948,0.6558840721845627,0.0321907113654708
0.05,6.0,0.25,0.0,0.75,-4.0,0.9623706340789795,0.01696103064760518,0.8092697113752365,0.03424751874353996,0.6547669470310211,0.02623803542620315
0.05,6.0,0.25,0.0,0.8,-4.0,0.9592563286423683,0.013399703894324651,0.8005298152565956,0.03149664922200366,0.6504994258284569,0.02730363213546935
0.05,6.0,0.25,0.0,0.85,-4.0,0.963474877178669,0.00955850694241847,0.7988547682762146,0.020957790231249288,0.6459278240799904,0.029086499215827646
0.05,6.0,0.25,0.0,0.9,-4.0,0.9630831778049469,0.011410516560231258,0.7936092913150787,0.02455946029995612,0.6412840634584427,0.033382006845930866
0.05,6.0,0.25,0.0,0.95,-4.0,0.9655519351363182,0.01339630078706612,0.7924019694328308,0.02366089158056524,0.6333584934473038,0.0406398926449127
0.05,6.0,0.25,0.0,1.0,-4.0,0.9708257615566254,0.013711052161869129,0.7899370715022087,0.027526682140042547,0.626423791050911,0.04332934219092083
0.05,6.0,0.25,0.0,1.05,-4.0,0.9664693474769592,0.02000884791666972,0.7879424691200256,0.02527030111374311,0.6221408173441887,0.04321089870086336
0.05,6.0,0.25,0.0,1.1,-4.0,0.9624286070466042,0.031415634874993,0.7811546474695206,0.030806728127487533,0.6116820573806763,0.04838670765839796
0.05,6.0,0.25,0.0,1.15,-4.0,0.95085658878088,0.037066200421825644,0.7702913209795952,0.045016355481392975,0.596622072160244,0.05380407157219581
0.05,6.0,0.25,0.0,1.2,-4.0,0.9465774819254875,0.03789987591886518,0.7654169052839279,0.05437586321224444,0.5777738839387894,0.06108433227837329
0.05,6.0,0.25,0.0,1.5,-4.0,0.916302889585495,0.037775929114551764,0.6826462149620056,0.08090888868163516,0.5118464715778828,0.052484727866465804
0.05,6.0,0.25,0.0,1.8,-4.0,0.8961043581366539,0.056703199762830926,0.5982932522892952,0.060525439016966935,0.45565110445022583,0.04494803460729536
0.05,6.0,0.25,0.0,0.6,-3.5,0.9743330851197243,0.009521872046637481,0.8169375956058502,0.024572507660983095,0.6533251106739044,0.033956247681600764
0.05,6.0,0.25,0.0,0.65,-3.5,0.9704430997371674,0.009286631530365285,0.8156065791845322,0.021712117299931846,0.65408144146204,0.03157915619320512
0.05,6.0,0.25,0.0,0.7,-3.5,0.9679691717028618,0.01367912865033093,0.8127422332763672,0.0228745671138664,0.6546586975455284,0.03476558431467977
0.05,6.0,0.25,0.0,0.75,-3.5,0.9679691717028618,0.01367912865033093,0.8105814158916473,0.024018290113855055,0.6486311107873917,0.02672431244771512
0.05,6.0,0.25,0.0,0.8,-3.5,0.9670710861682892,0.00829377257046271,0.8121624141931534,0.02501277563309062,0.6496580392122269,0.029574976265058197
0.05,6.0,0.25,0.0,0.85,-3.5,0.965339332818985,0.011479539291535707,0.8068976104259491,0.026375675520097387,0.6448622420430183,0.025574909208580285
0.05,6.0,0.25,0.0,0.9,-3.5,0.9660583212971687,0.012663617230847423,0.8011173829436302,0.020927618353164798,0.6487470641732216,0.026717222389971436
0.05,6.0,0.25,0.0,0.95,-3.5,0.9664268344640732,0.01260525206736492,0.7990197092294693,0.02438686340977592,0.6417762786149979,0.027478042285779686
0.05,6.0,0.25,0.0,1.0,-3.5,0.973941370844841,0.009213359709180243,0.7954789102077484,0.03474274625060367,0.6345851570367813,0.03032474324383121
0.05,6.0,0.25,0.0,1.05,-3.5,0.9704405143857002,0.008310072437075182,0.795565240085125,0.03479580417352094,0.6319579035043716,0.03561023383027187
0.05,6.0,0.25,0.0,1.1,-3.5,0.963626928627491,0.01451662873699832,0.7923942357301712,0.02568541068315563,0.624131552875042,0.04190984090685822
0.05,6.0,0.25,0.0,1.15,-3.5,0.9621670544147491,0.016024432743141907,0.7876486927270889,0.02547372122067064,0.6148169860243797,0.04751566393853105
0.05,6.0,0.25,0.0,1.2,-3.5,0.956207737326622,0.01926298777717826,0.7807848453521729,0.026081546184735162,0.6125814244151115,0.04946583791118979
0.05,6.0,0.25,0.0,1.5,-3.5,0.9352232217788696,0.03567561089916566,0.7056008502840996,0.0580777464871681,0.5437755174934864,0.06264104584444422
0.05,6.0,0.25,0.0,1.8,-3.5,0.9012261405587196,0.046710793402767826,0.6369366720318794,0.05843728293344603,0.48542963713407516,0.03616769087973175
0.05,6.0,0.25,0.0,0.6,-3,0.9759630411863327,0.00787447329633135,0.8200647830963135,0.02295516865127036,0.6531150862574577,0.036250691025307986
0.05,6.0,0.25,0.0,0.65,-3,0.9759630411863327,0.00787447329633135,0.8214202895760536,0.025892112906033216,0.6593733206391335,0.03651448490089081
0.05,6.0,0.25,0.0,0.7,-3,0.9744838401675224,0.009461818478139677,0.8231121003627777,0.022283366248072145,0.652893453836441,0.03270198772161188
0.05,6.0,0.25,0.0,0.75,-3,0.9743330851197243,0.009521872046637481,0.8198637738823891,0.02155785606472257,0.6516616567969322,0.030753640928292022
0.05,6.0,0.25,0.0,0.8,-3,0.9731334894895554,0.010539295095566769,0.8173885643482208,0.02286665230245831,0.649754673242569,0.030620080810263045
0.05,6.0,0.25,0.0,0.85,-3,0.972755953669548,0.015425970729732187,0.8148489370942116,0.022476441403346138,0.6507609933614731,0.03193920446805751
0.05,6.0,0.25,0.0,0.9,-3,0.9734530299901962,0.01563502786551139,0.8105350360274315,0.02669920293592238,0.6478657349944115,0.0313859590963815
0.05,6.0,0.25,0.0,0.95,-3,0.9699702113866806,0.014481557911854605,0.8104615956544876,0.026978545447021,0.6459987014532089,0.028181151928173186
0.05,6.0,0.25,0.0,1.0,-3,0.9727546572685242,0.014520524195472185,0.8055060282349586,0.03188481480749532,0.6455953940749168,0.026901465848876576
0.05,6.0,0.25,0.0,1.05,-3,0.969534695148468,0.014032734856455693,0.7997618913650513,0.031194071379818056,0.644934393465519,0.030373484099807453
0.05,6.0,0.25,0.0,1.1,-3,0.9718797728419304,0.014353575173654137,0.792173907160759,0.02387414797533519,0.6418381333351135,0.02752162026616273
0.05,6.0,0.25,0.0,1.15,-3,0.9679215028882027,0.014765572744347233,0.790954977273941,0.028033893974814865,0.6336909383535385,0.03072503998047929
0.05,6.0,0.25,0.0,1.2,-3,0.9626373574137688,0.02092388939398015,0.7929122149944305,0.02885862052792201,0.6307583078742027,0.03444583028538755
0.05,6.0,0.25,0.0,1.5,-3,0.9483543261885643,0.025747531082745856,0.7444426938891411,0.037954497848783436,0.5654236078262329,0.05646082867934221
0.05,6.0,0.25,0.0,1.8,-3,0.9305382370948792,0.03545802247160265,0.6689778044819832,0.06271438732974088,0.5036284290254116,0.05132038330597222
0.05,6.0,0.25,0.0,0.6,-2.5,0.9749180674552917,0.006653716525305831,0.8279736116528511,0.018290903049402597,0.6504504531621933,0.03187040975742644
0.05,6.0,0.25,0.0,0.65,-2.5,0.9749180674552917,0.006653716525305831,0.8205273598432541,0.02020946188135589,0.6512390226125717,0.03424637141521449
0.05,6.0,0.25,0.0,0.7,-2.5,0.9749180674552917,0.006653716525305831,0.8216277360916138,0.020458218128856544,0.6522453427314758,0.03284352445880453
0.05,6.0,0.25,0.0,0.75,-2.5,0.9729183092713356,0.008842598170416924,0.8226920366287231,0.01996814646314904,0.6518819853663445,0.039436804591715065
0.05,6.0,0.25,0.0,0.8,-2.5,0.9738885462284088,0.010918951230800125,0.8225155100226402,0.021382612692891396,0.6537232473492622,0.03845515951756256
0.05,6.0,0.25,0.0,0.85,-2.5,0.9738885462284088,0.010918951230800125,0.8215993791818619,0.023535210011799017,0.6539590507745743,0.032724043684279946
0.05,6.0,0.25,0.0,0.9,-2.5,0.96799236536026,0.01381320280875273,0.8189360573887825,0.022396077204962256,0.6546741724014282,0.03278726707860705
0.05,6.0,0.25,0.0,0.95,-2.5,0.9704778864979744,0.013671731598387997,0.8171733915805817,0.023041509183584843,0.6538495197892189,0.031063415901955254
0.05,6.0,0.25,0.0,1.0,-2.5,0.9634851887822151,0.017999944786511773,0.8161400109529495,0.021845433628720885,0.6520752608776093,0.027799618196260607
0.05,6.0,0.25,0.0,1.05,-2.5,0.9658779352903366,0.016057357659612952,0.8147973939776421,0.02444740190753818,0.6497855931520462,0.027149619281109205
0.05,6.0,0.25,0.0,1.1,-2.5,0.9676019549369812,0.015796961970964307,0.8147510141134262,0.025272425108945135,0.6495072767138481,0.02558152565721365
0.05,6.0,0.25,0.0,1.15,-2.5,0.9676019549369812,0.015796961970964307,0.8068267330527306,0.030382183020971208,0.6461623385548592,0.028830716088700015
0.05,6.0,0.25,0.0,1.2,-2.5,0.9629697874188423,0.019804319882319548,0.8063525632023811,0.027649716519834704,0.6392546892166138,0.030772898371977584
0.05,6.0,0.25,0.0,0.6,-2,0.9724879488348961,0.013979690161676385,0.8311884105205536,0.012636701581162833,0.6620662957429886,0.02935995654581298
0.05,6.0,0.25,0.0,0.65,-2,0.9724879488348961,0.013979690161676385,0.8297594636678696,0.014937484983340011,0.6636034771800041,0.02992806319629281
0.05,6.0,0.25,0.0,0.7,-2,0.9724879488348961,0.013979690161676385,0.8291822075843811,0.01499284069543414,0.6591310873627663,0.024146562872430225
0.05,6.0,0.25,0.0,0.75,-2,0.9726387038826942,0.013958797436556902,0.8277751728892326,0.015775617124056906,0.6586002260446548,0.025064493713357495
0.05,6.0,0.25,0.0,0.8,-2,0.9726387038826942,0.013958797436556902,0.8269582614302635,0.014000743951841012,0.6559291630983353,0.025394020112951693
0.05,6.0,0.25,0.0,0.85,-2,0.9726387038826942,0.013958797436556902,0.8252484202384949,0.01457330190851152,0.6556907817721367,0.025667740594815188
0.05,6.0,0.25,0.0,0.9,-2,0.973065197467804,0.01392448529400307,0.825644001364708,0.015352042546326775,0.656264178454876,0.028772640502638138
0.05,6.0,0.25,0.0,0.95,-2,0.9714713245630264,0.013032438199614879,0.8249572291970253,0.016932101082839133,0.6529011949896812,0.03186932313969285
