sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
0.01,6.0,0.25,0.0,0.6,-4.0,0.9581752642989159,0.03367114050075594,0.6342204995453358,0.14550239640275525,0.5400736555457115,0.10595908314391367
0.01,6.0,0.25,0.0,0.65,-4.0,0.9548689723014832,0.03241285029697036,0.6460811533033848,0.11906456689517554,0.5454415418207645,0.10120128430969272
0.01,6.0,0.25,0.0,0.7,-4.0,0.956608459353447,0.030065541160417965,0.6729541197419167,0.11733663250820589,0.5392026230692863,0.09006252614681477
0.01,6.0,0.25,0.0,0.75,-4.0,0.9618590995669365,0.027877921324305995,0.6868789494037628,0.11410496009011732,0.5536299645900726,0.08847051952387429
0.01,6.0,0.25,0.0,0.8,-4.0,0.9455492570996284,0.03137318270924439,0.6856149286031723,0.09443385063880108,0.5541002564132214,0.08608836040426569
0.01,6.0,0.25,0.0,0.85,-4.0,0.94803736358881,0.029948120603395197,0.6943110078573227,0.09230187475924866,0.5569813586771488,0.0918186337623761
0.01,6.0,0.25,0.0,0.9,-4.0,0.9527210593223572,0.028659540109952458,0.7015407830476761,0.08867931409893183,0.5590571314096451,0.08224823503098969
0.01,6.0,0.25,0.0,0.95,-4.0,0.9553457349538803,0.025665108882627203,0.7045056223869324,0.0799866825296469,0.5585352890193462,0.06471728451488089
0.01,6.0,0.25,0.0,1.0,-4.0,0.9564409628510475,0.02627474197475591,0.7078608945012093,0.06060087338484095,0.5621405094861984,0.06346112988024849
0.01,6.0,0.25,0.0,1.05,-4.0,0.9562012925744057,0.021996967667441455,0.7254115492105484,0.07549301485443359,0.5602657422423363,0.062197310179000126
0.01,6.0,0.25,0.0,1.1,-4.0,0.9537905156612396,0.02516877143959559,0.7119905278086662,0.06563172450906596,0.563782062381506,0.06741505995159736
0.01,6.0,0.25,0.0,1.15,-4.0,0.9449514001607895,0.033158554355996836,0.71004618704319,0.06361957671835844,0.5650486536324024,0.06371556095906727
