num_fit_samples,sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
12000,0.05,6.5,0.25,0.0,1.0,-3.0,0.9757349640130997,0.015905583030733875,0.8039482235908508,0.03450380366276595,0.6483063995838165,0.03254805369175395
12000,0.05,6.5,0.25,0.0,1.0,-2.5,0.9750855639576912,0.011379262514682818,0.8254416957497597,0.030629732837620965,0.667144276201725,0.02665211767612818
12000,0.05,6.5,0.25,0.0,1.0,-2.0,0.9767258241772652,0.008838669992435362,0.8323081210255623,0.01390280863702489,0.6828665509819984,0.014915997375266044
12000,0.05,6.5,0.25,0.0,1.0,-1.5,0.9700333550572395,0.010962173411743206,0.8408199548721313,0.0035347260237287665,0.6882511973381042,0.014401846229478321
12000,0.05,6.5,0.25,0.0,0.95,-3.0,0.9793955981731415,0.00972119772418813,0.8081126511096954,0.030306640064433978,0.6558402627706528,0.025981367165585655
12000,0.05,6.5,0.25,0.0,0.95,-2.5,0.9750855639576912,0.011379262514682818,0.8306137323379517,0.032854716999919,0.6739140525460243,0.019709774480973465
12000,0.05,6.5,0.25,0.0,0.95,-2.0,0.9727649688720703,0.021228771276599508,0.8329111337661743,0.014906536429560037,0.6839347183704376,0.012921580425959114
12000,0.05,6.5,0.25,0.0,0.95,-1.5,0.9651087075471878,0.016013049317724116,0.8417605608701706,0.0034293074601931964,0.6886454820632935,0.011706617131730424
12000,0.05,6.5,0.25,0.0,0.9,-3.0,0.9771768003702164,0.010606672204832386,0.813712477684021,0.033771629739431305,0.6605471447110176,0.024164282863038324
12000,0.05,6.5,0.25,0.0,0.9,-2.5,0.9750855639576912,0.011379262514682818,0.8305518850684166,0.02721766221585096,0.6730572059750557,0.02620248341399308
12000,0.05,6.5,0.25,0.0,0.9,-2.0,0.9721593782305717,0.020046373030902637,0.8340488821268082,0.014677664904886313,0.6847451850771904,0.012819202651723807
