num_fit_samples,sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
18000,0.05,6.0,0.25,0.0,0.7,-2.0,0.6467852741479874,0.03999194963630023,0.5233714133501053,0.009420031977678295,0.4721621759235859,0.009506132380801498
18000,0.05,6.0,0.25,0.1,0.7,-2.5,0.6371711492538452,0.04335165711398657,0.5236466601490974,0.004868027611581327,0.4732174910604954,0.0039159460206506175
18000,0.05,6.0,0.25,0.0,0.7,-1.5,0.6371713727712631,0.03901588187279709,0.5231705829501152,0.011499964766699773,0.4721625745296478,0.007999948898106832
18000,0.05,6.0,0.25,0.0,0.8,-2.0,0.6424390152096748,0.042102268485073514,0.524079792201519,0.008308413268869863,0.47231267392635345,0.00798815200709072
18000,0.05,6.0,0.25,0.1,0.7,-2.0,0.6412392109632492,0.041200508949734184,0.5236055105924606,0.005737217537178722,0.47155195102095604,0.0057894046336062245
18000,0.05,6.0,0.25,0.1,0.7,-1.5,0.6368678286671638,0.0412166952649365,0.5211116224527359,0.008749037604797638,0.4703981578350067,0.005566876193558419
18000,0.05,6.0,0.25,0.1,0.8,-3.0,0.6326394602656364,0.028624637293486545,0.5183896794915199,0.008710580416946322,0.4715505465865135,0.008086883656564821
18000,0.05,6.0,0.25,0.0,0.8,-1.5,0.6390827223658562,0.04119863120220644,0.5215112641453743,0.008981534023400097,0.4713679887354374,0.007066675167938702
18000,0.05,6.0,0.25,0.1,0.8,-2.0,0.6380053162574768,0.0407644745708834,0.5244879946112633,0.005096468685481102,0.4735851511359215,0.004706795510362079
18000,0.05,6.0,0.25,0.0,0.85,-3.0,0.6299377605319023,0.025161135396405326,0.5200630873441696,0.006206610712349198,0.4715920053422451,0.0062495430660777845
18000,0.05,6.0,0.25,0.1,0.8,-1.5,0.6368678286671638,0.0412166952649365,0.5208060890436172,0.008691354093782019,0.47147514671087265,0.006459612512365571
18000,0.05,6.0,0.25,0.1,0.85,-3.0,0.6275992318987846,0.029028006515702705,0.5180448442697525,0.007075895166914464,0.4716719500720501,0.006911115019478983
18000,0.05,6.0,0.25,0.0,0.85,-2.0,0.6400479450821877,0.044186471628829445,0.5242641791701317,0.007162221865180557,0.4732225611805916,0.006710239605230894
18000,0.05,6.0,0.25,0.1,0.85,-2.5,0.6474114209413528,0.03950376941183455,0.5204924270510674,0.008975659032633702,0.4715701527893543,0.00769974450292126
18000,0.05,6.0,0.25,0.1,0.85,-2.0,0.6380053162574768,0.0407644745708834,0.5225683897733688,0.00613354311368404,0.47197212278842926,0.005246765831567351
18000,0.05,6.0,0.25,0.0,0.85,-1.5,0.6383238211274147,0.04103087506175403,0.519842267036438,0.009310250116961797,0.47210588306188583,0.0059279652804636205
18000,0.05,6.0,0.25,0.1,0.85,-1.5,0.6368678286671638,0.0412166952649365,0.5213952586054802,0.006320120324078832,0.47132713720202446,0.005831059813695513
18000,0.05,6.0,0.25,0.1,0.9,-3.0,0.6161294877529144,0.02756333659076113,0.518457368016243,0.00620302122898045,0.47059018537402153,0.006301891896956293
18000,0.05,6.0,0.25,0.0,0.9,-3.0,0.6353234946727753,0.023759133348023372,0.5210550874471664,0.009164641611847756,0.4708261340856552,0.007600938321816381
18000,0.05,6.0,0.25,0.1,0.9,-2.5,0.6417341977357864,0.0438782256493785,0.5193492919206619,0.009948156897706178,0.47085875645279884,0.008671435592769857
18000,0.05,6.0,0.25,0.1,0.9,-2.0,0.6380053162574768,0.0407644745708834,0.5232200846076012,0.0062748751899857885,0.4706774055957794,0.00552714895124649
18000,0.05,6.0,0.25,0.0,0.9,-2.5,0.6310960128903389,0.03698184304912608,0.523381806910038,0.006623296315340109,0.473457220941782,0.00604656506343316
18000,0.05,6.0,0.25,0.1,0.9,-1.5,0.6368678286671638,0.0412166952649365,0.5216286182403564,0.006169530342771364,0.47163690999150276,0.006169809719514098
18000,0.05,6.0,0.25,0.0,0.9,-2.0,0.6429940089583397,0.041740900036146736,0.5243669748306274,0.0059773971981054086,0.47314904630184174,0.006174865869103258
18000,0.05,6.0,0.25,0.1,0.95,-3.0,0.6159591302275658,0.02969831556450709,0.5175436362624168,0.005974135810749187,0.4703470282256603,0.004399271710735544
18000,0.05,6.0,0.25,0.0,0.9,-1.5,0.6383238211274147,0.04103087506175403,0.5201743543148041,0.009936385412905431,0.4715336188673973,0.006205990488690327
18000,0.05,6.0,0.25,0.1,0.95,-2.5,0.6283913031220436,0.027467148791198055,0.5190164893865585,0.009873018742421207,0.47127675265073776,0.008800938926321585
18000,0.05,6.0,0.25,0.0,0.95,-3.0,0.6260877698659897,0.026071153221921106,0.5217273980379105,0.007912018975292773,0.4720950350165367,0.005491283759816352
18000,0.05,6.0,0.25,0.1,0.95,-2.0,0.6322638764977455,0.0402009120664134,0.5234777256846428,0.00659542495266215,0.4720066711306572,0.004725262766621623
18000,0.05,6.0,0.25,0.0,0.95,-2.5,0.625566154718399,0.016300064029446157,0.520136795938015,0.009100560766293016,0.47229380905628204,0.006801613979731299
18000,0.05,6.0,0.25,0.1,0.95,-1.5,0.6459434553980827,0.0483147059528994,0.5220718905329704,0.005987117378406156,0.4711333252489567,0.0051742880965112825
18000,0.05,6.0,0.25,0.0,0.95,-2.0,0.6429940089583397,0.041740900036146736,0.5223698690533638,0.0028336603680255723,0.4737071543931961,0.0055895663246017325
18000,0.05,6.0,0.25,0.1,1.0,-3.0,0.6196484118700027,0.03633213999534825,0.5153367593884468,0.005342103405966943,0.4679604321718216,0.005738956584299767
18000,0.05,6.0,0.25,0.0,0.95,-1.5,0.6421839669346809,0.039988567640934294,0.5198419168591499,0.009400427868412246,0.47095975279808044,0.006581014782023824
18000,0.05,6.0,0.25,0.1,1.0,-2.5,0.6210597828030586,0.026563090833642816,0.5182071551680565,0.009430763548881971,0.4693704582750797,0.008422957210448112
18000,0.05,6.0,0.25,0.0,1.0,-2.5,0.6184376627206802,0.017605151620562014,0.5224698036909103,0.007243458992016389,0.47329646348953247,0.006809777178915572
18000,0.05,6.0,0.25,0.1,1.0,-2.0,0.6338783651590347,0.03974470311124506,0.5234462171792984,0.006732368205854094,0.47209470719099045,0.005720174100091051
18000,0.05,6.0,0.25,0.0,1.0,-2.0,0.6511842086911201,0.048245061267023825,0.522742472589016,0.003677857232514332,0.47458431869745255,0.006386304024145552
18000,0.05,6.0,0.25,0.1,1.0,-1.5,0.6442614197731018,0.049183303058052005,0.5237694084644318,0.005785113224224348,0.47134992107748985,0.0055004478100184806
18000,0.05,6.0,0.25,0.0,1.0,-1.5,0.6421839669346809,0.039988567640934294,0.5204862281680107,0.009609485507247655,0.47023554518818855,0.00675974174244651
18000,0.05,6.0,0.25,0.15,0.7,-3.0,0.6348602250218391,0.04181267722015833,0.5210890844464302,0.007576647060398782,0.47299113497138023,0.006496880063348646
18000,0.05,6.0,0.25,0.05,0.7,-2.5,0.6371711492538452,0.04335165711398657,0.5232501104474068,0.004864735036821311,0.47497008740901947,0.005017105880761683
18000,0.05,6.0,0.25,0.15,0.7,-2.5,0.6324677914381027,0.04019599644340208,0.5208302140235901,0.006383505488365754,0.47078873962163925,0.004016930669696876
18000,0.05,6.0,0.25,0.05,0.7,-2.0,0.643168143928051,0.041547113314511074,0.5231239944696426,0.007705214048874724,0.47200265154242516,0.00582323790565581
18000,0.05,6.0,0.25,0.15,0.7,-2.0,0.641394779086113,0.03923062718317703,0.5221756622195244,0.00782095483102806,0.47174348309636116,0.005282317448219261
18000,0.05,6.0,0.25,0.05,0.7,-1.5,0.6359462216496468,0.0393333088128073,0.521847702562809,0.008989370093698079,0.4694466255605221,0.005726003524099424
18000,0.05,6.0,0.25,0.15,0.7,-1.5,0.6355253010988235,0.038452651068197105,0.5203873440623283,0.007146418048988187,0.4707510657608509,0.005824814658678015
18000,0.05,6.0,0.25,0.05,0.8,-2.5,0.6545736715197563,0.045995075027129316,0.5220711380243301,0.006424458813541656,0.4745767302811146,0.00533882453413673
18000,0.05,6.0,0.25,0.15,0.8,-3.0,0.6417341977357864,0.0438782256493785,0.5160365998744965,0.008453674338107384,0.4717511087656021,0.00767663071542305
18000,0.05,6.0,0.25,0.05,0.8,-2.0,0.632312223315239,0.042087770779494035,0.5241705924272537,0.0055696098361008,0.47329212725162506,0.0046805820919368826
18000,0.05,6.0,0.25,0.15,0.8,-2.5,0.6447160169482231,0.03955718842691532,0.5217306241393089,0.0074438948058745055,0.47223006933927536,0.00546167121888167
