num_fit_samples,sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
18000,0.05,5.25,0.25,0.3,0.9,-1.5,0.6437899544835091,0.05724545978327143,0.5217467248439789,0.007878965331102954,0.47121304646134377,0.006302648486186926
18000,0.05,5.25,0.25,0.0,0.8,-1.5,0.6515369862318039,0.05054086589990046,0.5205004662275314,0.003850589671236643,0.4723302647471428,0.0034256192371514426
18000,0.05,5.25,0.25,0.3,0.95,-1.5,0.6437899544835091,0.05724545978327143,0.5222600251436234,0.007787129217280622,0.47100279852747917,0.006580874679202976
18000,0.05,5.25,0.25,0.0,0.85,-1.5,0.6531078368425369,0.049709111647106514,0.5203086137771606,0.003629752603726324,0.47268469259142876,0.002062748950083591
18000,0.05,5.25,0.25,0.3,1.0,-1.5,0.6437899544835091,0.05724545978327143,0.5215245336294174,0.0088513283522378,0.47054707631468773,0.0070257388778278695
18000,0.05,5.25,0.25,0.0,0.9,-1.5,0.6467169299721718,0.05420525522012469,0.5202882066369057,0.003974841766623042,0.472963385283947,0.0020837137256058107
18000,0.05,5.25,0.25,0.4,0.8,-1.5,0.65641750395298,0.05047365773933112,0.5239614173769951,0.005725306109779217,0.4724838249385357,0.006415233786564564
18000,0.05,5.25,0.25,0.0,0.95,-1.5,0.6467169299721718,0.05420525522012469,0.5193539932370186,0.0034303129522756984,0.4739313833415508,0.003121664243444413
18000,0.05,5.25,0.25,0.4,0.85,-1.5,0.6510693281888962,0.05017535447850664,0.523991733789444,0.004919592083991897,0.4723984934389591,0.006099049209819686
18000,0.05,5.25,0.25,0.0,1.0,-1.5,0.6467169299721718,0.05420525522012469,0.5189338177442551,0.0034322530247875836,0.4728897623717785,0.003937542114450556
18000,0.05,5.25,0.25,0.4,0.9,-1.5,0.6510693281888962,0.05017535447850664,0.5235379189252853,0.005423165705087163,0.47203005850315094,0.005575858670443899
18000,0.05,5.25,0.25,0.1,1.0,-2.5,0.6341951712965965,0.019125071616680426,0.5153568312525749,0.007013292430796666,0.46830255538225174,0.0035445661420627893
18000,0.05,5.25,0.25,0.4,0.95,-1.5,0.6479458883404732,0.051861799423915826,0.5230824798345566,0.0037370674569353083,0.47115812823176384,0.0054743799180355
