num_fit_samples,sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
18000,0.05,5.1,0.25,0.0,1.0,-3.0,0.9647015407681465,0.021318253808489618,0.7723425999283791,0.01922749789879083,0.598611518740654,0.021469719900800457
18000,0.05,5.1,0.25,0.0,1.0,-2.5,0.9533936530351639,0.02570582633965637,0.7691819071769714,0.01945783607888115,0.596619501709938,0.01300702116498724
18000,0.05,5.1,0.25,0.0,1.0,-2.0,0.9543638899922371,0.020488241936444027,0.785369336605072,0.010389393369018937,0.5971078351140022,0.013672264953331676
18000,0.05,5.1,0.25,0.0,1.0,-1.5,0.9609764739871025,0.02248568552082983,0.7859233915805817,0.013184169093764842,0.5989091619849205,0.009971165362103705
18000,0.05,5.1,0.25,0.0,0.95,-3.0,0.9623100832104683,0.020577616551091134,0.7754749283194542,0.02128139686786102,0.5984001979231834,0.022165743355635346
18000,0.05,5.1,0.25,0.0,0.95,-2.5,0.9533936530351639,0.02570582633965637,0.7693610042333603,0.01955814633745731,0.5964429676532745,0.014696403572102482
18000,0.05,5.1,0.25,0.0,0.95,-2.0,0.9543638899922371,0.020488241936444027,0.7808879241347313,0.01995789523999604,0.5964983776211739,0.013684751132654922
18000,0.05,5.1,0.25,0.0,0.95,-1.5,0.9609764739871025,0.02248568552082983,0.785994254052639,0.013089013739715235,0.5977958887815475,0.01063501440571179
18000,0.05,5.1,0.25,0.0,0.9,-3.0,0.9616181552410126,0.02072184266041503,0.7762673571705818,0.02313976333968586,0.5988524705171585,0.025090639218097528
18000,0.05,5.1,0.25,0.0,0.9,-2.5,0.9533936530351639,0.02570582633965637,0.7707255259156227,0.01988937379674055,0.6004721000790596,0.016810400570417668
18000,0.05,5.1,0.25,0.0,0.9,-2.0,0.9543638899922371,0.020488241936444027,0.7848642393946648,0.011978991877242268,0.5973075553774834,0.012247975184195192
18000,0.05,5.1,0.25,0.0,0.9,-1.5,0.9638511165976524,0.02426155993828671,0.7869838252663612,0.013281443060511202,0.6018765717744827,0.01131278210226281
18000,0.05,5.1,0.25,0.0,0.85,-3.0,0.9616181552410126,0.02072184266041503,0.7739454880356789,0.023703354086558357,0.6005326583981514,0.02080723107743446
18000,0.05,5.1,0.25,0.0,0.85,-2.5,0.9554616957902908,0.02391752079633085,0.7706353440880775,0.022456679811150588,0.59992965310812,0.010950354454214703
18000,0.05,5.1,0.25,0.0,0.85,-2.0,0.9543638899922371,0.020488241936444027,0.7863421514630318,0.01283277810349191,0.5978757813572884,0.013052351972006666
18000,0.05,5.1,0.25,0.0,0.85,-1.5,0.9664577469229698,0.02192640444955346,0.786043219268322,0.012496365853558249,0.6004205644130707,0.010860616205855673
18000,0.05,5.1,0.25,0.0,0.8,-3.0,0.9653238877654076,0.020731309984989954,0.7757790237665176,0.01915605217201122,0.6026806011795998,0.01979074513013475
18000,0.05,5.1,0.25,0.0,0.8,-2.5,0.9624659866094589,0.027263227333794146,0.7750265449285507,0.023113378993809244,0.6011189371347427,0.01349157608497553
18000,0.05,5.1,0.25,0.0,0.8,-2.0,0.9589522331953049,0.01950959335873244,0.7868266329169273,0.013480521826894762,0.6005262285470963,0.013071930654790632
18000,0.05,5.1,0.25,0.0,0.8,-1.5,0.9628293365240097,0.02340303657399938,0.7912436127662659,0.012750354357781195,0.6041868478059769,0.009610990821008488
18000,0.05,5.1,0.25,0.05,1.0,-3.0,0.9622495174407959,0.0205519694968191,0.7762454599142075,0.019020976529051135,0.5954572707414627,0.023137987428355388
18000,0.05,5.1,0.25,0.05,1.0,-2.5,0.9530148357152939,0.02566573033708428,0.770244911313057,0.021028769756145108,0.59827521443367,0.015270252120007422
18000,0.05,5.1,0.25,0.05,1.0,-2.0,0.9576920866966248,0.024624198629329554,0.7839983776211739,0.0142833374096927,0.5991707220673561,0.010337323749240674
18000,0.05,5.1,0.25,0.05,1.0,-1.5,0.9667412266135216,0.024345914921280215,0.7946400940418243,0.00855904221745176,0.598270058631897,0.007284075403763853
18000,0.05,5.1,0.25,0.05,0.95,-3.0,0.9623100832104683,0.020577616551091134,0.7751193046569824,0.022054382043963688,0.5993704423308372,0.02127406684360812
18000,0.05,5.1,0.25,0.05,0.95,-2.5,0.9530148357152939,0.02566573033708428,0.7773342505097389,0.02410346522993004,0.5950359329581261,0.01620126797162595
18000,0.05,5.1,0.25,0.05,0.95,-2.0,0.9576920866966248,0.024624198629329554,0.7890724837779999,0.012052267780260494,0.6014114245772362,0.011837658248809583
18000,0.05,5.1,0.25,0.05,0.95,-1.5,0.9667412266135216,0.024345914921280215,0.7940074428915977,0.01100262015045882,0.5976567268371582,0.00844481536978848
18000,0.05,5.1,0.25,0.05,0.9,-3.0,0.9616181552410126,0.02072184266041503,0.772030770778656,0.01799796648348878,0.5993317887187004,0.02093616325696805
18000,0.05,5.1,0.25,0.05,0.9,-2.5,0.9530148357152939,0.02566573033708428,0.7766371667385101,0.023257108861322942,0.5968153402209282,0.009273577621090831
18000,0.05,5.1,0.25,0.05,0.9,-2.0,0.9642621427774429,0.02312732047702521,0.7921713292598724,0.0119790103132474,0.6030903458595276,0.01147656040466025
18000,0.05,5.1,0.25,0.05,0.9,-1.5,0.9667412266135216,0.024345914921280215,0.791613407433033,0.013132154372536082,0.5989181622862816,0.011789082146163485
18000,0.05,5.1,0.25,0.05,0.85,-3.0,0.9654952585697174,0.022409959273760056,0.7750832214951515,0.017211309355862518,0.5976000428199768,0.016568370921064866
18000,0.05,5.1,0.25,0.05,0.85,-2.5,0.9515781626105309,0.021751463687267793,0.7796020060777664,0.021968166274377164,0.6006177067756653,0.01064477128691596
18000,0.05,5.1,0.25,0.05,0.85,-2.0,0.9644915014505386,0.025390353039701875,0.7916842699050903,0.011988222255818814,0.5998613610863686,0.01215711204632235
18000,0.05,5.1,0.25,0.05,0.85,-1.5,0.9667412266135216,0.024345914921280215,0.7936324924230576,0.011749411250186036,0.6023674830794334,0.01530660058918752
18000,0.05,5.1,0.25,0.05,0.8,-3.0,0.9654952585697174,0.022409959273760056,0.7753679901361465,0.016882099670091095,0.6006460562348366,0.017465715602233374
18000,0.05,5.1,0.25,0.05,0.8,-2.5,0.9469292536377907,0.021016418439052192,0.7851554378867149,0.018862337990354777,0.6010287404060364,0.012561930054446422
18000,0.05,5.1,0.25,0.05,0.8,-2.0,0.968673974275589,0.026207319550427006,0.7911624312400818,0.014504970852390458,0.5998059585690498,0.01187554732270388
18000,0.05,5.1,0.25,0.05,0.8,-1.5,0.9667412266135216,0.024345914921280215,0.7936324924230576,0.011749411250186036,0.6035683676600456,0.014245042629334048
18000,0.05,5.1,0.25,0.1,1.0,-3.0,0.9610177055001259,0.019509843695504223,0.7718491032719612,0.017529535966608112,0.5935979709029198,0.014603468797575188
18000,0.05,5.1,0.25,0.1,1.0,-2.5,0.9554346427321434,0.020648074732070292,0.7721364349126816,0.020696636997156855,0.5896538645029068,0.016581258449752244
18000,0.05,5.1,0.25,0.1,1.0,-2.0,0.9589973464608192,0.027822965939547622,0.7877917066216469,0.011638701209545715,0.5986707806587219,0.014339072550282649
18000,0.05,5.1,0.25,0.1,1.0,-1.5,0.9695772156119347,0.02634524511001208,0.7912552133202553,0.014493523409181435,0.6010815650224686,0.010490066393023224
18000,0.05,5.1,0.25,0.1,0.95,-3.0,0.9610177055001259,0.019509843695504223,0.7747417762875557,0.020032599790586466,0.5965756848454475,0.018248388586509543
18000,0.05,5.1,0.25,0.1,0.95,-2.5,0.9546821564435959,0.020561916310691142,0.7739145681262016,0.021761562857547507,0.5930258706212044,0.014123436529092677
18000,0.05,5.1,0.25,0.1,0.95,-2.0,0.963585689663887,0.02631451751526905,0.7875365912914276,0.01132432783299377,0.6007117703557014,0.013057152546908606
18000,0.05,5.1,0.25,0.1,0.95,-1.5,0.9671548306941986,0.023108270782742097,0.792060524225235,0.01525695282601317,0.6022141575813293,0.010706256242138208
18000,0.05,5.1,0.25,0.1,0.9,-3.0,0.9654952585697174,0.022409959273760056,0.7717614769935608,0.011877368643323739,0.5972083434462547,0.01362989745268514
18000,0.05,5.1,0.25,0.1,0.9,-2.5,0.9545030519366264,0.020746360512980157,0.777843214571476,0.02347171533971978,0.5945166647434235,0.011988400563377168
18000,0.05,5.1,0.25,0.1,0.9,-2.0,0.9563907012343407,0.023900496446191907,0.7867995649576187,0.011364131223177823,0.600399948656559,0.008856699465673764
18000,0.05,5.1,0.25,0.1,0.9,-1.5,0.9671548306941986,0.023108270782742097,0.7939726486802101,0.013472934753302237,0.6073630079627037,0.01351829146788794
18000,0.05,5.1,0.25,0.1,0.85,-3.0,0.9616181552410126,0.02072184266041503,0.7758047953248024,0.01621260922908857,0.5955203920602798,0.015534116955593442
18000,0.05,5.1,0.25,0.1,0.85,-2.5,0.9569486305117607,0.026559582902065948,0.7792734429240227,0.023657465395455303,0.5965692400932312,0.014935744007270938
18000,0.05,5.1,0.25,0.1,0.85,-2.0,0.9583208784461021,0.02554855818642136,0.7914291620254517,0.013718161611718861,0.6040670350193977,0.009930709104927634
18000,0.05,5.1,0.25,0.1,0.85,-1.5,0.9708425179123878,0.02093050506855063,0.7920063957571983,0.013763283756841585,0.6057691276073456,0.014061217889632627
18000,0.05,5.1,0.25,0.1,0.8,-3.0,0.9600835517048836,0.019460158255255548,0.7751167342066765,0.015965074524921862,0.5975433439016342,0.01811976690339069
18000,0.05,5.1,0.25,0.1,0.8,-2.5,0.9569486305117607,0.026559582902065948,0.7870199009776115,0.01506285848992926,0.5979724153876305,0.011393859772279784
18000,0.05,5.1,0.25,0.1,0.8,-2.0,0.9691082015633583,0.02401949107320049,0.7923169285058975,0.012559521039476119,0.6037333086133003,0.01023976960486697
18000,0.05,5.1,0.25,0.1,0.8,-1.5,0.9708425179123878,0.02093050506855063,0.7914355993270874,0.015024231783875283,0.6062214002013206,0.013880364256486913
