num_fit_samples,sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
18000,0.05,5.1,0.25,0.1,0.9,-2.0,0.6228401511907578,0.018537164003559575,0.5190674364566803,0.005287052167824332,0.4718746170401573,0.007309680938338115
18000,0.05,5.1,0.25,0.15,0.95,-1.5,0.6626642122864723,0.05778942470203579,0.5209636986255646,0.00715710202417199,0.47141312807798386,0.006959757619410268
18000,0.05,5.1,0.25,0.15,1.0,-1.5,0.6626642122864723,0.05778942470203579,0.5220370218157768,0.006340002119997067,0.472947858273983,0.006575947293167214
18000,0.05,5.1,0.25,0.1,0.95,-2.0,0.6205523982644081,0.018636406533528632,0.519639328122139,0.005497288057828807,0.4709415063261986,0.006696610834347802
18000,0.05,5.1,0.25,0.15,0.8,-1.5,0.6626642122864723,0.05778942470203579,0.5206286534667015,0.007424818710538932,0.470704760402441,0.007174634335125814
18000,0.05,5.1,0.25,0.2,0.8,-1.5,0.6539265736937523,0.0534729196337073,0.5202529802918434,0.007436476440894728,0.4697321020066738,0.009500110458406182
18000,0.05,5.1,0.25,0.15,0.85,-1.5,0.6654088497161865,0.05608209130212469,0.5195845514535904,0.007106110320837165,0.47040488943457603,0.006779335632730237
18000,0.05,5.1,0.25,0.2,0.85,-1.5,0.6539265736937523,0.0534729196337073,0.5201495811343193,0.007227078015545574,0.470302514731884,0.009779563395857878
18000,0.05,5.1,0.25,0.15,0.9,-1.5,0.6626642122864723,0.05778942470203579,0.5193681865930557,0.006971867244051466,0.46928806230425835,0.007401822282609542
18000,0.05,5.1,0.25,0.2,0.9,-1.5,0.6539265736937523,0.0534729196337073,0.5212537497282028,0.00799078613094996,0.47156647965312004,0.007974658334560457
18000,0.05,5.1,0.25,1.0,0.95,-1.5,0.6587804704904556,0.05284370362044091,0.5185497552156448,0.007639225108868815,0.4703960493206978,0.003364643517938125
