num_fit_samples,sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
10000,0.05,5.2,0.25,0.0,1.0,-3.0,0.9440507367253304,0.024745974440241004,0.7639080733060837,0.027210513693181858,0.57878278195858,0.03715636981341893
10000,0.05,5.2,0.25,0.0,1.0,-2.5,0.95661361515522,0.02696115474385895,0.765029065310955,0.03474960142594604,0.5794102810323238,0.039820514795208345
10000,0.05,5.2,0.25,0.0,1.0,-2.0,0.9494443908333778,0.019534765953099983,0.772962361574173,0.023614087746236315,0.5725168026983738,0.04001673678696508
10000,0.05,5.2,0.25,0.0,1.0,-1.5,0.9503218680620193,0.02220454084992116,0.7805258706212044,0.022114428177150022,0.5784026682376862,0.02791859560312084
10000,0.05,5.2,0.25,0.0,0.95,-3.0,0.9440507367253304,0.024745974440241004,0.7592449858784676,0.03455216664601367,0.5788201466202736,0.03294163402845251
10000,0.05,5.2,0.25,0.0,0.95,-2.5,0.95661361515522,0.02696115474385895,0.763305053114891,0.0311021856512026,0.576310146600008,0.03673649551469024
10000,0.05,5.2,0.25,0.0,0.95,-2.0,0.953468382358551,0.020711372641755,0.7758808135986328,0.025126032006151947,0.5746260769665241,0.03421289305399661
10000,0.05,5.2,0.25,0.0,0.95,-1.5,0.9503218680620193,0.02220454084992116,0.7817950397729874,0.022737789938350482,0.5800777226686478,0.0268783959097779
10000,0.05,5.2,0.25,0.0,0.9,-3.0,0.9500950947403908,0.025274266714579073,0.7598982527852058,0.03583175975464829,0.5861787796020508,0.028892184216281435
10000,0.05,5.2,0.25,0.0,0.9,-2.5,0.95661361515522,0.02696115474385895,0.7684796750545502,0.028382257678992204,0.5750267989933491,0.03509923562735098
10000,0.05,5.2,0.25,0.0,0.9,-2.0,0.9536474868655205,0.02053564005596798,0.7780223041772842,0.02362450105739623,0.5752419829368591,0.035529972365830005
10000,0.05,5.2,0.25,0.0,0.9,-1.5,0.9503218680620193,0.02220454084992116,0.7816185131669044,0.02432390177038219,0.5805544778704643,0.026788142152570377
10000,0.05,5.2,0.25,0.0,0.85,-3.0,0.9500950947403908,0.025274266714579073,0.7660405337810516,0.030263053094815095,0.5871889591217041,0.02935891498761556
10000,0.05,5.2,0.25,0.0,0.85,-2.5,0.9495977312326431,0.022350793886802677,0.7670816481113434,0.026740933995055647,0.5784722529351711,0.033842256650340144
10000,0.05,5.2,0.25,0.0,0.85,-2.0,0.9592653512954712,0.022433840282714466,0.7789706438779831,0.024507562058320796,0.5764699280261993,0.03441651568774909
10000,0.05,5.2,0.25,0.0,0.85,-1.5,0.9503218680620193,0.02220454084992116,0.7823014184832573,0.02197962956113014,0.5808856189250946,0.02364721178993577
10000,0.05,5.2,0.25,0.0,0.8,-3.0,0.9489277079701424,0.026188073155713573,0.7616390287876129,0.03643426283784827,0.5887866914272308,0.029611527568940414
10000,0.05,5.2,0.25,0.0,0.8,-2.5,0.9495977312326431,0.022350793886802677,0.7735460624098778,0.027861187853678412,0.5813005045056343,0.02863769322191629
10000,0.05,5.2,0.25,0.0,0.8,-2.0,0.9592653512954712,0.022433840282714466,0.7810541465878487,0.023583413169474526,0.5849263593554497,0.022346106546946177
10000,0.05,5.2,0.25,0.0,0.8,-1.5,0.9503218680620193,0.02220454084992116,0.7829095870256424,0.019871144217948354,0.5832474306225777,0.022819716501210736
10000,0.05,5.2,0.25,0.05,1.0,-3.0,0.9533562883734703,0.02555804069940738,0.7634828612208366,0.024603508308381344,0.5795945376157761,0.03761477601196952
10000,0.05,5.2,0.25,0.05,1.0,-2.5,0.9617830738425255,0.02876791747039379,0.7646064311265945,0.028591263620582227,0.578298307955265,0.03586479747281463
10000,0.05,5.2,0.25,0.05,1.0,-2.0,0.9557554721832275,0.02490363541351152,0.7788160294294357,0.02328069983888359,0.5870343372225761,0.023348749034073794
10000,0.05,5.2,0.25,0.05,1.0,-1.5,0.9613733366131783,0.026039796133241158,0.7810283750295639,0.02301332020978244,0.5843362212181091,0.02236297452289661
10000,0.05,5.2,0.25,0.05,0.95,-3.0,0.9500950947403908,0.025274266714579073,0.7677838802337646,0.026885704408709812,0.5858682468533516,0.031858436834229696
10000,0.05,5.2,0.25,0.05,0.95,-2.5,0.9547671899199486,0.02593807706860321,0.762549988925457,0.025697870966146164,0.5821341723203659,0.03157894830831233
10000,0.05,5.2,0.25,0.05,0.95,-2.0,0.96629798412323,0.024054381107328566,0.7817486524581909,0.022052740465424176,0.5897492170333862,0.02163494822576567
