num_fit_samples,sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
16000,0.05,5.75,0.25,0.0,1.0,-3.0,0.9753406792879105,0.01533921231927476,0.8166335076093674,0.032916268380082325,0.6291786134243011,0.029064070456815073
16000,0.05,5.75,0.25,0.0,1.0,-2.5,0.9646834880113602,0.023330376112133875,0.8244650363922119,0.03356144709844628,0.6458737030625343,0.025610123301588367
16000,0.05,5.75,0.25,0.0,1.0,-2.0,0.9624389186501503,0.02506943608348941,0.8321406096220016,0.022595153678916992,0.6560554355382919,0.03060765656150006
16000,0.05,5.75,0.25,0.0,1.0,-1.5,0.9686366096138954,0.02113421109009063,0.8377082124352455,0.024732079148361924,0.6412570104002953,0.029596038248460108
16000,0.05,5.75,0.25,0.0,0.95,-3.0,0.9717779755592346,0.02531818495555856,0.8196756541728973,0.03557738283565961,0.6319978460669518,0.029553690953253182
16000,0.05,5.75,0.25,0.0,0.95,-2.5,0.9646834880113602,0.023330376112133875,0.8226186037063599,0.03020783674724161,0.6397559195756912,0.027986656116450518
16000,0.05,5.75,0.25,0.0,0.95,-2.0,0.9645069614052773,0.022412561806629004,0.8367031961679459,0.0225528890936212,0.6545285582542419,0.03458924076441424
16000,0.05,5.75,0.25,0.0,0.95,-1.5,0.9686366096138954,0.02113421109009063,0.8335734158754349,0.024912716553952514,0.6417182981967926,0.02989917165924602
16000,0.05,5.75,0.25,0.0,0.9,-3.0,0.9746874123811722,0.022333396102310273,0.8224833011627197,0.031094996872113312,0.6367073133587837,0.02228966985341072
16000,0.05,5.75,0.25,0.0,0.9,-2.5,0.9646834880113602,0.023330376112133875,0.8257200196385384,0.031070104147355875,0.6440105363726616,0.02943218145473732
16000,0.05,5.75,0.25,0.0,0.9,-2.0,0.9645069614052773,0.022412561806629004,0.8372366353869438,0.0206506871342288,0.6495150104165077,0.03470358624491527
16000,0.05,5.75,0.25,0.0,0.9,-1.5,0.9689071923494339,0.021369726247787844,0.834033414721489,0.024737100005439133,0.6421357691287994,0.02939697940512685
16000,0.05,5.75,0.25,0.0,0.85,-3.0,0.9737390726804733,0.022925132115580678,0.8227976858615875,0.030734192614603285,0.6391567587852478,0.020142063978252724
16000,0.05,5.75,0.25,0.0,0.85,-2.5,0.9646834880113602,0.023330376112133875,0.8285134807229042,0.02942377084885754,0.6453866511583328,0.030311150570186265
16000,0.05,5.75,0.25,0.0,0.85,-2.0,0.9668249785900116,0.022256702265407186,0.8374647051095963,0.01986576455551254,0.6495137140154839,0.03294208999716571
16000,0.05,5.75,0.25,0.0,0.85,-1.5,0.9689071923494339,0.021369726247787844,0.8334767818450928,0.02574783300689242,0.6441857665777206,0.027198200727150564
16000,0.05,5.75,0.25,0.0,0.8,-3.0,0.9737390726804733,0.022925132115580678,0.8241454586386681,0.03285179806605697,0.6384442150592804,0.02589834561125575
16000,0.05,5.75,0.25,0.0,0.8,-2.5,0.9629942625761032,0.025632254861195965,0.8276823908090591,0.025306248004125047,0.6510006412863731,0.02526395419371507
16000,0.05,5.75,0.25,0.0,0.8,-2.0,0.9668249785900116,0.022256702265407186,0.8367714881896973,0.02003260295144733,0.6519167721271515,0.032952369877739085
16000,0.05,5.75,0.25,0.0,0.8,-1.5,0.9740109443664551,0.016384794221680026,0.833094097673893,0.021864863717136338,0.6407815590500832,0.028479600827660854
16000,0.05,5.75,0.25,0.05,1.0,-3.0,0.970874734222889,0.022541211945213555,0.8160523921251297,0.0358664572121641,0.6269842982292175,0.03230004241780828
16000,0.05,5.75,0.25,0.05,1.0,-2.5,0.9689896553754807,0.027816515169334026,0.8244225010275841,0.031908408289883734,0.6391438618302345,0.029212790400044996
16000,0.05,5.75,0.25,0.05,1.0,-2.0,0.9624389186501503,0.02506943608348941,0.8261271715164185,0.028133174661730896,0.6381027549505234,0.03457995642976299
16000,0.05,5.75,0.25,0.05,1.0,-1.5,0.9740109443664551,0.016384794221680026,0.8365021869540215,0.02657992565838973,0.6421370655298233,0.027280309443762713
16000,0.05,5.75,0.25,0.05,0.95,-3.0,0.9766433537006378,0.013684342280446921,0.8171437457203865,0.03533202624377304,0.6376595199108124,0.031154349199476718
16000,0.05,5.75,0.25,0.05,0.95,-2.5,0.9688569381833076,0.02802420352345179,0.8244572877883911,0.03028733606420125,0.6400458142161369,0.028655800658696544
16000,0.05,5.75,0.25,0.05,0.95,-2.0,0.9645069614052773,0.022412561806629004,0.8300210237503052,0.02382092276305251,0.6412776187062263,0.033001266055464086
16000,0.05,5.75,0.25,0.05,0.95,-1.5,0.9740109443664551,0.016384794221680026,0.8343323543667793,0.025529027028003692,0.6432863995432854,0.02925236336751004
16000,0.05,5.75,0.25,0.05,0.9,-3.0,0.9783647879958153,0.015214584812166558,0.8213829174637794,0.03215773803521036,0.63966054469347,0.025179082991927112
16000,0.05,5.75,0.25,0.05,0.9,-2.5,0.9688569381833076,0.02802420352345179,0.8251350373029709,0.030896035381754314,0.6378270089626312,0.02898742690845331
16000,0.05,5.75,0.25,0.05,0.9,-2.0,0.9668249785900116,0.022256702265407186,0.83343555778265,0.021284774696682607,0.6420533061027527,0.031509692842771914
16000,0.05,5.75,0.25,0.05,0.9,-1.5,0.9740109443664551,0.016384794221680026,0.8345732986927032,0.02469438651085475,0.6468478143215179,0.03225351240872389
16000,0.05,5.75,0.25,0.05,0.85,-3.0,0.9783647879958153,0.015214584812166558,0.8251401856541634,0.029503550866110614,0.6455373987555504,0.022276304382599886
16000,0.05,5.75,0.25,0.05,0.85,-2.5,0.9649450480937958,0.027511586520915315,0.8269505351781845,0.026538360256746114,0.6437760218977928,0.02934370957408065
16000,0.05,5.75,0.25,0.05,0.85,-2.0,0.9668249785900116,0.022256702265407186,0.8365833610296249,0.01795724496452565,0.6432065069675446,0.026044369643230886
16000,0.05,5.75,0.25,0.05,0.85,-1.5,0.9740109443664551,0.016384794221680026,0.8339110091328621,0.026242493890244585,0.6426511704921722,0.031017510896114923
