num_fit_samples,sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
18000,0.05,5.3,0.25,0.0,0.8,-1.5,0.6515369862318039,0.05054086589990046,0.5205004662275314,0.003850589671236643,0.4723302647471428,0.0034256192371514426
18000,0.05,5.3,0.25,0.0,0.85,-3.0,0.6318844109773636,0.024020003168653343,0.5198144167661667,0.0042165726927388,0.4700024127960205,0.0045071431056444644
18000,0.05,5.3,0.25,0.25,0.85,-3.0,0.6254849508404732,0.012884372717880446,0.5155996158719063,0.005043385078053356,0.4661174342036247,0.003979622282428076
18000,0.05,5.3,0.25,0.0,0.85,-1.5,0.6531078368425369,0.049709111647106514,0.5203086137771606,0.003629752603726324,0.47268469259142876,0.002062748950083591
18000,0.05,5.3,0.25,0.25,1.0,-3.0,0.6347287818789482,0.031552823364441186,0.5121795013546944,0.003999096267843918,0.46447334066033363,0.0034953001570814397
18000,0.05,5.3,0.25,0.0,0.9,-3.0,0.6341507211327553,0.019599096107560433,0.5186147838830948,0.0036812383706001984,0.46906327828764915,0.006184999692065059
18000,0.05,5.3,0.25,0.3,0.8,-3.0,0.6256252527236938,0.013069064676316427,0.51475790143013,0.005686929235915332,0.4662826880812645,0.0042441099660032065
18000,0.05,5.3,0.25,0.0,0.9,-1.5,0.6467169299721718,0.05420525522012469,0.5202882066369057,0.003974841766623042,0.472963385283947,0.0020837137256058107
18000,0.05,5.3,0.25,0.3,0.85,-3.0,0.621662400662899,0.025868607472277937,0.5148223862051964,0.004927833575360534,0.4669242464005947,0.004254710528968489
18000,0.05,5.3,0.25,0.0,0.95,-3.0,0.6404695808887482,0.02581682179188983,0.5143714398145676,0.008579517057490557,0.46670373529195786,0.004808344343830851
18000,0.05,5.3,0.25,0.3,0.85,-2.5,0.632541261613369,0.018433192671900227,0.5176288858056068,0.007676480682213723,0.467506792396307,0.004238661683070487
18000,0.05,5.3,0.25,0.0,1.0,-3.0,0.6449277922511101,0.02600708709431918,0.5134285390377045,0.008236667747040526,0.4665992446243763,0.005884714286239401
18000,0.05,5.3,0.25,0.3,1.0,-2.5,0.6271508857607841,0.019315852583426187,0.5145538672804832,0.005285529083369346,0.46693580970168114,0.0033993816513290527
18000,0.05,5.3,0.25,0.05,0.8,-1.5,0.6518252193927765,0.05028476899234753,0.519944079220295,0.003078287973680528,0.47332291677594185,0.005997741585901413
18000,0.05,5.3,0.25,0.4,0.95,-1.5,0.6479458883404732,0.051861799423915826,0.5230824798345566,0.0037370674569353083,0.47115812823176384,0.0054743799180355
18000,0.05,5.3,0.25,0.05,0.95,-3.0,0.6380024179816246,0.0266305463666409,0.5145858004689217,0.00555246111273554,0.46602750942111015,0.004871479598880469
18000,0.05,5.3,0.25,0.4,1.0,-1.5,0.6479458883404732,0.051861799423915826,0.523868553340435,0.004048768880209468,0.47283098101615906,0.0066839772407537084
18000,0.05,5.3,0.25,0.05,1.0,-3.0,0.6399145871400833,0.02827790901068908,0.5129103139042854,0.007688127835858259,0.4654944948852062,0.004415719726415712
18000,0.05,5.3,0.25,0.5,0.8,-1.5,0.6523366943001747,0.05309218778625709,0.5271395817399025,0.0062217018595945904,0.4717819504439831,0.006475786198698587
18000,0.05,5.3,0.25,0.1,0.8,-1.5,0.660757526755333,0.05825829124671498,0.5218987464904785,0.003801022017461057,0.4725479260087013,0.006788010298635203
18000,0.05,5.3,0.25,0.5,0.85,-1.5,0.6539426296949387,0.05242804501182367,0.5272830352187157,0.006370445203602896,0.4722510427236557,0.006497250904493631
18000,0.05,5.3,0.25,0.1,0.85,-3.0,0.6286675930023193,0.021445945949631583,0.5175183787941933,0.006124838960426189,0.46886352077126503,0.0035775406571769515
18000,0.05,5.3,0.25,0.5,0.9,-1.5,0.6539426296949387,0.05242804501182367,0.5264884456992149,0.006108081485378421,0.4718776196241379,0.006095809819121442
18000,0.05,5.3,0.25,0.1,0.85,-1.5,0.6672779694199562,0.053845215701587026,0.522699736058712,0.0053086438783408385,0.4731806702911854,0.005388609697231422
18000,0.05,5.3,0.25,0.5,0.95,-1.5,0.6593546122312546,0.05205054141677295,0.5271520763635635,0.005008204746172458,0.4710492715239525,0.006624964866646881
18000,0.05,5.3,0.25,0.15,0.85,-3.0,0.6286675930023193,0.021445945949631583,0.5149899050593376,0.0067712402189772465,0.4660779573023319,0.00342892979311029
18000,0.05,5.3,0.25,0.5,1.0,-1.5,0.658967487514019,0.052560960291481225,0.527188703417778,0.004286779807387093,0.47207481786608696,0.0044846649540713985
