num_fit_samples,sampling_lr,lengthscale,delta,eta,alpha,classifier_free_guidance_weight,mean (100th),std (100th),mean (80th),std (80th),mean (50th),std (50th)
18000,0.05,6.5,0.25,0.0,0.8,-3.0,0.6328742504119873,0.023077862993674435,0.5195587277412415,0.005103404137096569,0.47027404233813286,0.0025918357395275575
18000,0.05,6.5,0.25,0.4,0.95,-1.5,0.6479458883404732,0.051861799423915826,0.5230824798345566,0.0037370674569353083,0.47115812823176384,0.0054743799180355
18000,0.05,6.5,0.25,0.2,0.95,-2.5,0.633022777736187,0.02110634279112549,0.518811509013176,0.005025334080568227,0.4700302332639694,0.002631691494850616
18000,0.05,6.5,0.25,0.4,1.0,-1.5,0.6479458883404732,0.051861799423915826,0.523868553340435,0.004048768880209468,0.47283098101615906,0.0066839772407537084
18000,0.05,6.5,0.25,0.2,1.0,-2.5,0.636359192430973,0.020660838276068856,0.5168582051992416,0.005499423810477094,0.46718868240714073,0.004947137435247967
18000,0.05,6.5,0.25,0.5,0.8,-2.5,0.623551607131958,0.018894160583993035,0.5185085311532021,0.003250366527274359,0.4693506881594658,0.0026438106163415393
18000,0.05,6.5,0.25,0.25,1.0,-2.5,0.6373114436864853,0.02097215461157178,0.5162037834525108,0.005717136825969139,0.46678099408745766,0.004281384265045853
18000,0.05,6.5,0.25,0.5,1.0,-1.5,0.658967487514019,0.052560960291481225,0.527188703417778,0.004286779807387093,0.47207481786608696,0.0044846649540713985
18000,0.05,6.5,0.25,0.4,0.9,-1.5,0.6510693281888962,0.05017535447850664,0.5235379189252853,0.005423165705087163,0.47203005850315094,0.005575858670443899
18000,0.05,6.5,0.25,0.75,1.0,-1.5,0.6680416613817215,0.04833511240213514,0.5237285792827606,0.010223758505542762,0.4682361036539078,0.0044287722750179295
